"Name","Genes (tot)","Stat (dist.dir.up)","p (dist.dir.up)","p adj (dist.dir.up)","Stat (dist.dir.dn)","p (dist.dir.dn)","p adj (dist.dir.dn)","Stat (non-dir.)","p (non-dir.)","p adj (non-dir.)","Genes (up)","Stat (mix.dir.up)","p (mix.dir.up)","p adj (mix.dir.up)","Genes (down)","Stat (mix.dir.dn)","p (mix.dir.dn)","p adj (mix.dir.dn)"
"negative regulation of transcription by RNA polymerase II [GO:0000122]",29,0.55115,0.44106,1,0.44885,0.55904,0.93444,0.60251,0.91181,1,12,0.64332,0.83412,0.9994,17,0.5737,0.82642,1
"ribosomal subunit export from nucleus [GO:0000054]",7,0.27458,0.0014999,0.022241,0.72542,0.9986,1,0.4517,0.19038,0.75715,6,0.41716,0.063194,0.77495,1,0.65891,0.67723,1
"assembly of large subunit precursor of preribosome [GO:1902626]",6,0.30268,0.0074993,0.076316,0.69732,0.9926,1,0.44863,0.20818,0.78304,5,0.4324,0.10759,0.93713,1,0.52978,0.54135,1
"Pwp2p-containing subcomplex of 90S preribosome [GO:0034388]",5,0.4478,0.17508,0.67061,0.5522,0.82502,1,0.76681,0.9759,1,3,0.71867,0.83992,0.9994,2,0.83901,0.9526,1
"translational termination [GO:0006415]",6,0.50598,0.31967,0.93674,0.49402,0.68043,1,0.77383,0.9888,1,4,0.83934,0.9858,0.9994,2,0.6428,0.75722,1
"pseudouridine synthase activity [GO:0009982]",7,0.39589,0.049795,0.30051,0.60411,0.9503,1,0.58113,0.67183,1,5,0.56104,0.45685,0.9994,2,0.63134,0.73753,1
"pseudouridine synthesis [GO:0001522]",9,0.44177,0.094191,0.45901,0.55823,0.90591,1,0.46597,0.20768,0.78304,6,0.51213,0.27387,0.9994,3,0.37364,0.18078,0.77209
"G1/S transition of mitotic cell cycle [GO:0000082]",10,0.64421,0.85481,1,0.35579,0.14529,0.42007,0.58975,0.73723,1,3,0.79696,0.93671,0.9994,7,0.50095,0.45205,1
"nucleosome organization [GO:0034728]",5,0.67151,0.83092,1,0.32849,0.16918,0.46378,0.65699,0.83702,1,0,NA,NA,NA,5,0.65699,0.88131,1
"euchromatin [GO:0000791]",6,0.64546,0.79242,1,0.35454,0.20768,0.52501,0.55525,0.57564,1,2,0.76925,0.85631,0.9994,4,0.44825,0.32117,1
"L-leucine biosynthetic process [GO:0009098]",5,0.48801,0.27527,0.89292,0.51199,0.72483,1,0.34703,0.048295,0.36811,3,0.43587,0.18578,0.9994,2,0.21378,0.051995,0.40375
"serine-type carboxypeptidase activity [GO:0004185]",5,0.71899,0.91731,1,0.28101,0.082792,0.28362,0.56202,0.58024,1,0,NA,NA,NA,5,0.56202,0.65793,1
"nuclear origin of replication recognition complex [GO:0005664]",6,0.52141,0.37186,1,0.47859,0.62824,0.98805,0.58056,0.66043,1,3,0.62337,0.63394,0.9994,3,0.53774,0.56424,1
"damaged DNA binding [GO:0003684]",14,0.56024,0.51025,1,0.43976,0.48985,0.86474,0.77895,1,1,5,0.85921,0.9961,0.9994,9,0.73436,0.9943,1
"base-excision repair [GO:0006284]",9,0.57423,0.57084,1,0.42577,0.42926,0.78445,0.71709,0.9789,1,4,0.84874,0.9895,0.9994,5,0.61177,0.78982,1
"nucleotide-excision repair [GO:0006289]",17,0.70349,0.99,1,0.29651,0.010099,0.061663,0.59055,0.80162,1,1,0.97909,0.9719,0.9994,16,0.56627,0.77852,1
"UV-damage excision repair [GO:0070914]",7,0.54091,0.42606,1,0.45909,0.57404,0.94578,0.69192,0.94051,1,3,0.73603,0.86831,0.9994,4,0.65884,0.86061,1
"mitochondrion organization [GO:0007005]",23,0.64077,0.94141,1,0.35923,0.058694,0.22154,0.49774,0.23298,0.83969,6,0.57694,0.51295,0.9994,17,0.46978,0.23898,0.86271
"lipid homeostasis [GO:0055088]",7,0.67083,0.87201,1,0.32917,0.12809,0.38096,0.52467,0.44506,1,1,0.53218,0.46385,0.9994,6,0.52342,0.53935,1
"protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]",7,0.55547,0.48625,1,0.44453,0.51385,0.89343,0.49558,0.33257,0.95295,3,0.54095,0.42856,0.9994,4,0.46155,0.35416,1
"protein import into mitochondrial intermembrane space [GO:0045041]",6,0.31041,0.0091991,0.08924,0.68959,0.9909,1,0.50671,0.39746,1,4,0.34564,0.037596,0.55619,2,0.82885,0.94591,1
"phospholipid binding [GO:0005543]",11,0.65894,0.90441,1,0.34106,0.09569,0.31532,0.5618,0.62904,1,3,0.77943,0.92101,0.9994,8,0.48019,0.36006,1
"translation initiation factor binding [GO:0031369]",11,0.50592,0.25387,0.85282,0.49408,0.74623,1,0.64704,0.92171,1,6,0.68731,0.86501,0.9994,5,0.59872,0.76212,1
"mediator complex [GO:0016592]",12,0.64468,0.87571,1,0.35532,0.12439,0.37209,0.51511,0.37906,0.99848,3,0.60893,0.59614,0.9994,9,0.48383,0.37346,1
"core mediator complex [GO:0070847]",5,0.71628,0.91341,1,0.28372,0.086691,0.29311,0.56743,0.59784,1,0,NA,NA,NA,5,0.56743,0.67423,1
"electron transport chain [GO:0022900]",6,0.50033,0.30107,0.92247,0.49967,0.69903,1,0.87523,0.9999,1,2,0.81382,0.90571,0.9994,4,0.90593,0.9994,1
"amino acid metabolic process [GO:0006520]",17,0.46638,0.070493,0.36955,0.53362,0.92961,1,0.38424,0.0055994,0.11177,10,0.41944,0.024498,0.48578,7,0.33394,0.033097,0.3084
"phosphotransferase activity, alcohol group as acceptor [GO:0016773]",5,0.79684,0.986,1,0.20316,0.014099,0.077842,0.35426,0.057294,0.39126,1,0.86988,0.84752,0.9994,4,0.22536,0.0091991,0.19315
"cellular response to nitrogen starvation [GO:0006995]",10,0.6709,0.91921,1,0.3291,0.080892,0.28176,0.63585,0.88151,1,2,0.94412,0.9892,0.9994,8,0.55879,0.68523,1
"SNARE binding [GO:0000149]",19,0.69737,0.9938,1,0.30263,0.0062994,0.045408,0.45672,0.084492,0.47664,3,0.52965,0.39966,0.9994,16,0.44305,0.13309,0.68361
"SNAP receptor activity [GO:0005484]",19,0.62846,0.87921,1,0.37154,0.12089,0.36536,0.48314,0.17668,0.72292,6,0.58843,0.55514,0.9994,13,0.43454,0.13799,0.68974
"Golgi to vacuole transport [GO:0006896]",11,0.77551,0.9992,1,0.22449,0.00089991,0.010379,0.44897,0.12999,0.61053,0,NA,NA,NA,11,0.44897,0.20768,0.82461
"vesicle fusion [GO:0006906]",17,0.60341,0.76372,1,0.39659,0.23638,0.56013,0.50267,0.29027,0.92708,6,0.58843,0.55514,0.9994,11,0.45589,0.23358,0.86121
"macroautophagy [GO:0016236]",14,0.67137,0.9517,1,0.32863,0.048395,0.19028,0.63668,0.92411,1,2,0.92797,0.9842,0.9994,12,0.58813,0.83562,1
"vesicle fusion with Golgi apparatus [GO:0048280]",6,0.68476,0.88121,1,0.31524,0.11889,0.36296,0.48588,0.32407,0.95295,2,0.78309,0.87121,0.9994,4,0.33727,0.087391,0.55294
"ER to Golgi transport vesicle membrane [GO:0012507]",11,0.72722,0.9887,1,0.27278,0.011399,0.066848,0.41853,0.062594,0.40742,2,0.65067,0.66793,0.9994,9,0.36695,0.045695,0.375
"SNARE complex [GO:0031201]",21,0.61493,0.84032,1,0.38507,0.15978,0.44789,0.48708,0.19518,0.76559,7,0.57542,0.50905,0.9994,14,0.44291,0.15738,0.72432
"glutathione transferase activity [GO:0004364]",7,0.63804,0.78772,1,0.36196,0.21238,0.52687,0.56526,0.60954,1,2,0.72237,0.79212,0.9994,5,0.50242,0.46195,1
"MAPK cascade [GO:0000165]",9,0.73916,0.985,1,0.26084,0.015098,0.080785,0.52167,0.42566,1,0,NA,NA,NA,9,0.52167,0.54305,1
"nucleocytoplasmic transport [GO:0006913]",11,0.59395,0.67483,1,0.40605,0.32527,0.66939,0.61834,0.84792,1,3,0.64475,0.68553,0.9994,8,0.60843,0.83842,1
"enzyme regulator activity [GO:0030234]",9,0.5233,0.34667,0.97075,0.4767,0.65343,1,0.74005,0.9887,1,6,0.83999,0.9972,0.9994,3,0.54018,0.57054,1
"proteasome storage granule [GO:0034515]",12,0.66719,0.92801,1,0.33281,0.072093,0.25894,0.63354,0.89861,1,2,0.90376,0.973,0.9994,10,0.57949,0.78412,1
"proteasome regulatory particle, base subcomplex [GO:0008540]",9,0.81587,0.9998,1,0.18413,0.00029997,0.0051044,0.36827,0.023298,0.28573,0,NA,NA,NA,9,0.36827,0.047095,0.375
"aminopeptidase activity [GO:0004177]",17,0.63083,0.87901,1,0.36917,0.12109,0.36536,0.54679,0.56094,1,6,0.72862,0.93461,0.9994,11,0.4476,0.20238,0.81753
"glycolytic process [GO:0006096]",12,0.66175,0.91751,1,0.33825,0.082592,0.28362,0.52996,0.45825,1,2,0.56034,0.47355,0.9994,10,0.52388,0.55514,1
"RNA export from nucleus [GO:0006405]",9,0.63331,0.81002,1,0.36669,0.19008,0.50077,0.61182,0.80482,1,2,0.7265,0.79762,0.9994,7,0.57906,0.74403,1
"'de novo' NAD biosynthetic process from tryptophan [GO:0034354]",6,0.73014,0.94921,1,0.26986,0.050895,0.1979,0.27746,0.0037996,0.089636,1,0.21319,0.058394,0.75588,5,0.29031,0.023498,0.25007
"protein phosphatase type 2A complex [GO:0000159]",6,0.79389,0.9901,1,0.20611,0.009999,0.061663,0.41093,0.11729,0.58531,1,0.99611,0.9972,0.9994,5,0.29389,0.024998,0.25369
"preribosome, small subunit precursor [GO:0030688]",13,0.26156,9.999e-05,0.0037068,0.73844,1,1,0.45332,0.11729,0.58531,12,0.44557,0.036196,0.55619,1,0.54633,0.56284,1
"protein homodimerization activity [GO:0042803]",7,0.41957,0.080792,0.4071,0.58043,0.91931,1,0.50412,0.36236,0.97525,4,0.42536,0.12699,0.9994,3,0.60913,0.72723,1
"transcription cis-regulatory region binding [GO:0000976]",14,0.43607,0.040196,0.25915,0.56393,0.9599,1,0.5743,0.70683,1,9,0.56946,0.48045,0.9994,5,0.58302,0.72073,1
"PAM complex, Tim23 associated import motor [GO:0001405]",5,0.25788,0.0057994,0.063366,0.74212,0.9943,1,0.41046,0.14309,0.64575,4,0.32889,0.025797,0.5009,1,0.73675,0.75042,1
"mitotic chromosome condensation [GO:0007076]",6,0.78645,0.9879,1,0.21355,0.012199,0.070739,0.42711,0.15088,0.66356,0,NA,NA,NA,6,0.42711,0.21028,0.82461
"chromosome condensation [GO:0030261]",6,0.70616,0.91821,1,0.29384,0.081892,0.2824,0.51211,0.41656,1,1,0.77329,0.72533,0.9994,5,0.45987,0.32997,1
"condensin complex [GO:0000796]",5,0.77006,0.9708,1,0.22994,0.029297,0.13096,0.45987,0.25877,0.87143,0,NA,NA,NA,5,0.45987,0.32997,1
"ubiquitin conjugating enzyme activity [GO:0061631]",6,0.5327,0.41206,1,0.4673,0.58804,0.95778,0.63064,0.80952,1,3,0.69604,0.79862,0.9994,3,0.56524,0.62834,1
"ubiquitin ligase complex [GO:0000151]",7,0.74198,0.9719,1,0.25802,0.028197,0.12781,0.50922,0.38286,0.99852,1,0.97615,0.9621,0.9994,6,0.4314,0.22318,0.84412
"ribosomal small subunit biogenesis [GO:0042274]",21,0.44253,0.021498,0.16653,0.55747,0.9786,1,0.58794,0.82222,1,13,0.57434,0.52365,0.9994,8,0.61004,0.84432,1
"ATP biosynthetic process [GO:0006754]",15,0.60609,0.75952,1,0.39391,0.24058,0.5637,0.61836,0.88311,1,5,0.7458,0.94061,0.9994,10,0.55464,0.68853,1
"proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]",6,0.63519,0.76262,1,0.36481,0.23748,0.56013,0.71948,0.9562,1,2,0.98478,0.9988,0.9994,4,0.58683,0.70533,1
"protein localization [GO:0008104]",15,0.71976,0.9933,1,0.28024,0.0067993,0.047687,0.43433,0.062594,0.40742,2,0.52692,0.40416,0.9994,13,0.42008,0.093891,0.56945
"nuclease activity [GO:0004518]",6,0.50103,0.30297,0.92247,0.49897,0.69713,1,0.70001,0.93671,1,4,0.77656,0.94721,0.9994,2,0.54693,0.57114,1
"mRNA catabolic process [GO:0006402]",5,0.74817,0.9532,1,0.25183,0.046895,0.1865,0.50366,0.39576,1,0,NA,NA,NA,5,0.50366,0.46565,1
"protein targeting to vacuole [GO:0006623]",16,0.71983,0.9948,1,0.28017,0.0052995,0.040747,0.55174,0.58504,1,1,0.93123,0.90601,0.9994,15,0.52644,0.57534,1
"vacuolar transport [GO:0007034]",19,0.6398,0.91211,1,0.3602,0.087991,0.29654,0.63357,0.94121,1,5,0.83503,0.9923,0.9994,14,0.56163,0.75662,1
"protein secretion [GO:0009306]",10,0.60877,0.73103,1,0.39123,0.26907,0.60849,0.541,0.51325,1,2,0.39636,0.17868,0.9994,8,0.57716,0.74683,1
"microautophagy [GO:0016237]",5,0.55269,0.47485,1,0.44731,0.52525,0.90705,0.77974,0.9822,1,2,0.85639,0.94111,0.9994,3,0.72864,0.91351,1
"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043328]",11,0.56004,0.50745,1,0.43996,0.49265,0.86649,0.66063,0.94191,1,4,0.69847,0.84132,0.9994,7,0.63901,0.89511,1
"late endosome to vacuole transport [GO:0045324]",8,0.64658,0.83452,1,0.35342,0.16558,0.45833,0.68369,0.94301,1,1,0.90735,0.88041,0.9994,7,0.65173,0.91601,1
"clathrin adaptor activity [GO:0035615]",8,0.79128,0.997,1,0.20872,0.0030997,0.026812,0.41745,0.094991,0.51679,0,NA,NA,NA,8,0.41745,0.14609,0.70299
"clathrin-dependent endocytosis [GO:0072583]",7,0.76417,0.9853,1,0.23583,0.014799,0.080004,0.47165,0.25487,0.87143,0,NA,NA,NA,7,0.47165,0.34057,1
"clathrin-coated vesicle [GO:0030136]",5,0.81082,0.9905,1,0.18918,0.009599,0.060023,0.37835,0.086291,0.47899,0,NA,NA,NA,5,0.37835,0.12659,0.67579
"cell periphery [GO:0071944]",11,0.80176,0.9999,1,0.19824,0.00019998,0.0041516,0.39648,0.030997,0.33515,0,NA,NA,NA,11,0.39648,0.065493,0.46945
"incipient cellular bud site [GO:0000131]",8,0.69646,0.93911,1,0.30354,0.060994,0.22774,0.54602,0.53895,1,1,0.75579,0.70363,0.9994,7,0.51605,0.51325,1
"aminoacyl-tRNA editing activity [GO:0002161]",8,0.457,0.13119,0.56738,0.543,0.86891,1,0.59718,0.73953,1,4,0.51117,0.32327,0.9994,4,0.68319,0.89451,1
"aminoacyl-tRNA ligase activity [GO:0004812]",34,0.48729,0.054595,0.32198,0.51271,0.94551,1,0.66225,0.9966,1,19,0.67506,0.9641,0.9994,15,0.64604,0.9748,1
"aminoacyl-tRNA metabolism involved in translational fidelity [GO:0106074]",9,0.44013,0.090791,0.44664,0.55987,0.90931,1,0.59865,0.75922,1,5,0.53102,0.35616,0.9994,4,0.68319,0.89451,1
"protein refolding [GO:0042026]",18,0.32957,0.00019998,0.0054626,0.67043,0.9999,1,0.38406,0.0057994,0.1134,13,0.33759,0.00039996,0.046595,5,0.50487,0.47065,1
"mitotic sister chromatid segregation [GO:0000070]",6,0.7224,0.94071,1,0.2776,0.059394,0.22257,0.55519,0.57544,1,0,NA,NA,NA,6,0.55519,0.64914,1
"protein kinase binding [GO:0019901]",17,0.6368,0.89601,1,0.3632,0.10409,0.33143,0.5088,0.32467,0.95295,4,0.53761,0.40056,0.9994,13,0.49994,0.42376,1
"autophagy of mitochondrion [GO:0000422]",8,0.80424,0.9978,1,0.19576,0.0022998,0.021314,0.39153,0.051195,0.36811,0,NA,NA,NA,8,0.39153,0.090191,0.56246
"reticulophagy [GO:0061709]",8,0.73398,0.9769,1,0.26602,0.023198,0.11148,0.50889,0.38116,0.99852,1,0.90735,0.88041,0.9994,7,0.45196,0.27387,0.93526
"phagophore assembly site membrane [GO:0034045]",5,0.72265,0.92361,1,0.27735,0.076492,0.27099,0.55469,0.55644,1,0,NA,NA,NA,5,0.55469,0.63354,1
"positive regulation of transcription by RNA polymerase I [GO:0045943]",6,0.50078,0.30227,0.92247,0.49922,0.69783,1,0.83936,0.9986,1,3,0.84092,0.968,0.9994,3,0.8378,0.983,1
"iron-sulfur cluster assembly [GO:0016226]",19,0.4072,0.0056994,0.063366,0.5928,0.9944,1,0.59982,0.84912,1,14,0.60251,0.66993,0.9994,5,0.5923,0.74443,1
"metalloexopeptidase activity [GO:0008235]",5,0.54763,0.45725,1,0.45237,0.54285,0.91622,0.75677,0.97,1,2,0.81503,0.90701,0.9994,3,0.71793,0.90271,1
"magnesium ion transmembrane transporter activity [GO:0015095]",5,0.59627,0.61984,1,0.40373,0.38026,0.73095,0.5316,0.48615,1,2,0.65518,0.67763,0.9994,3,0.44921,0.34167,1
"pyrimidine nucleotide biosynthetic process [GO:0006221]",7,0.40933,0.064894,0.35267,0.59067,0.93521,1,0.56168,0.59674,1,5,0.56624,0.47495,0.9994,2,0.55029,0.57794,1
"fatty acyl-CoA hydrolase activity [GO:0047617]",7,0.46817,0.18248,0.68135,0.53183,0.81762,1,0.46286,0.22498,0.81653,3,0.29907,0.029197,0.5233,4,0.58571,0.70293,1
"protein-folding chaperone binding [GO:0051087]",19,0.42155,0.010199,0.097124,0.57845,0.9899,1,0.4506,0.070393,0.42947,10,0.32902,0.00059994,0.055914,9,0.58569,0.79522,1
"chaperone cofactor-dependent protein refolding [GO:0051085]",13,0.31758,0.00049995,0.0094354,0.68242,0.9996,1,0.34215,0.0028997,0.075247,9,0.26139,9.999e-05,0.015532,4,0.52386,0.53505,1
"Golgi vesicle transport [GO:0048193]",8,0.75971,0.99,1,0.24029,0.010099,0.061663,0.43395,0.13159,0.61526,1,0.81344,0.78522,0.9994,7,0.37974,0.091091,0.56246
"TRAPP complex [GO:0030008]",7,0.73001,0.9614,1,0.26999,0.038696,0.16304,0.48667,0.30397,0.95099,1,0.81344,0.78522,0.9994,6,0.43221,0.22708,0.84936
"metalloaminopeptidase activity [GO:0070006]",11,0.669,0.92731,1,0.331,0.072793,0.26055,0.50543,0.34947,0.96177,3,0.71296,0.82962,0.9994,8,0.42761,0.17868,0.76953
"protein polyubiquitination [GO:0000209]",11,0.61003,0.74553,1,0.38997,0.25457,0.58722,0.52812,0.46055,1,3,0.53832,0.42216,0.9994,8,0.52429,0.54515,1
"late endosome [GO:0005770]",11,0.72008,0.9845,1,0.27992,0.015598,0.081774,0.55203,0.58114,1,1,0.957,0.94401,0.9994,10,0.51153,0.49415,1
"catalytic activity, acting on a tRNA [GO:0140101]",10,0.45664,0.11019,0.50834,0.54336,0.88991,1,0.57822,0.68923,1,7,0.63679,0.74173,0.9994,3,0.44156,0.32187,1
"tRNA aminoacylation for protein translation [GO:0006418]",16,0.44487,0.039196,0.25588,0.55513,0.9609,1,0.57994,0.73873,1,11,0.61431,0.70883,0.9994,5,0.50433,0.46845,1
"pantothenate biosynthetic process [GO:0015940]",6,0.34224,0.020098,0.15883,0.65776,0.98,1,0.61874,0.77942,1,5,0.58193,0.52915,0.9994,1,0.80279,0.81342,1
"polyubiquitin modification-dependent protein binding [GO:0031593]",7,0.41646,0.075192,0.38639,0.58354,0.92491,1,0.60971,0.76472,1,4,0.5123,0.32557,0.9994,3,0.73959,0.92641,1
"mitochondrial fission [GO:0000266]",7,0.66464,0.85681,1,0.33536,0.14329,0.41748,0.45885,0.21148,0.78304,2,0.62924,0.62464,0.9994,5,0.3907,0.14949,0.71599
"peroxisome fission [GO:0016559]",8,0.53826,0.41076,1,0.46174,0.58934,0.95778,0.53291,0.48415,1,4,0.60944,0.61954,0.9994,4,0.45638,0.34157,1
"mitochondrial outer membrane [GO:0005741]",31,0.65008,0.9808,1,0.34992,0.019298,0.096341,0.61591,0.9542,1,7,0.81416,0.9967,0.9994,24,0.55808,0.78962,1
"proton transmembrane transporter activity [GO:0015078]",7,0.52999,0.38286,1,0.47001,0.61724,0.98115,0.66367,0.90111,1,3,0.67758,0.76402,0.9994,4,0.65323,0.85181,1
"proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]",10,0.57754,0.58924,1,0.42246,0.41086,0.76752,0.5949,0.75632,1,4,0.68748,0.81882,0.9994,6,0.53318,0.57174,1
"intracellular membraneless organelle [GO:0043232]",8,0.4006,0.042396,0.26833,0.5994,0.9577,1,0.42576,0.11239,0.57468,6,0.48464,0.19608,0.9994,2,0.24914,0.083592,0.53551
"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000466]",10,0.39459,0.020098,0.15883,0.60541,0.98,1,0.51417,0.38786,1,7,0.5024,0.22898,0.9994,3,0.54164,0.57424,1
"telomere maintenance via recombination [GO:0000722]",5,0.52557,0.38426,1,0.47443,0.61584,0.98091,0.68553,0.89251,1,2,0.67084,0.70613,0.9994,3,0.69533,0.87871,1
"protein localization to bud neck [GO:0097271]",6,0.72241,0.94071,1,0.27759,0.059394,0.22257,0.55517,0.57544,1,0,NA,NA,NA,6,0.55517,0.64914,1
"regulation of translation [GO:0006417]",20,0.49582,0.14179,0.58994,0.50418,0.85831,1,0.48119,0.16788,0.70678,11,0.52076,0.25337,0.9994,9,0.43283,0.17848,0.76953
"sulfate assimilation [GO:0000103]",8,0.16506,9.999e-05,0.0037068,0.83494,1,1,0.33011,0.0093991,0.1626,8,0.33011,0.0028997,0.18017,0,NA,NA,NA
"carboxy-lyase activity [GO:0016831]",12,0.6655,0.92531,1,0.3345,0.074793,0.26587,0.33209,0.0022998,0.064518,4,0.49463,0.27747,0.9994,8,0.25082,0.00079992,0.043154
"mRNA 3'-UTR AU-rich region binding [GO:0035925]",5,0.51339,0.34697,0.97075,0.48661,0.65313,1,0.73212,0.9527,1,4,0.84931,0.9898,0.9994,1,0.26337,0.20958,0.82461
"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000467]",13,0.49019,0.16958,0.66379,0.50981,0.83052,1,0.72896,0.9973,1,5,0.62215,0.66453,0.9994,8,0.79572,0.999,1
"rRNA catabolic process [GO:0016075]",9,0.52366,0.34837,0.97205,0.47634,0.65173,1,0.70752,0.9732,1,4,0.72419,0.88381,0.9994,5,0.69418,0.93541,1
"U4 snRNA 3'-end processing [GO:0034475]",12,0.45156,0.079292,0.40149,0.54844,0.92081,1,0.74619,0.9967,1,6,0.64931,0.77042,0.9994,6,0.84307,0.9993,1
"U5 snRNA 3'-end processing [GO:0034476]",6,0.42612,0.11259,0.5162,0.57388,0.88751,1,0.74578,0.9749,1,4,0.69851,0.84152,0.9994,2,0.84032,0.9532,1
"nuclear mRNA surveillance [GO:0071028]",11,0.50439,0.24768,0.8347,0.49561,0.75242,1,0.79063,0.9992,1,4,0.72419,0.88381,0.9994,7,0.8286,0.9995,1
"nuclear polyadenylation-dependent rRNA catabolic process [GO:0071035]",12,0.52769,0.34327,0.96823,0.47231,0.65683,1,0.80415,0.9995,1,5,0.83143,0.9917,0.9994,7,0.78467,0.9966,1
"TRAMP-dependent tRNA surveillance pathway [GO:0071038]",13,0.50643,0.23328,0.79915,0.49357,0.76682,1,0.76144,0.9996,1,5,0.70658,0.88501,0.9994,8,0.79572,0.999,1
"nuclear exosome (RNase complex) [GO:0000176]",12,0.50342,0.23508,0.80266,0.49658,0.76502,1,0.75174,0.9974,1,5,0.7103,0.89071,0.9994,7,0.78134,0.9963,1
"cytoplasmic exosome (RNase complex) [GO:0000177]",10,0.51058,0.28627,0.92247,0.48942,0.71383,1,0.75819,0.9961,1,4,0.72419,0.88381,0.9994,6,0.78085,0.9937,1
"exosome (RNase complex) [GO:0000178]",10,0.5163,0.30927,0.92247,0.4837,0.69083,1,0.74676,0.9946,1,4,0.72419,0.88381,0.9994,6,0.76181,0.9883,1
"oxidoreductase activity, acting on NAD(P)H [GO:0016651]",7,0.55203,0.47185,1,0.44797,0.52825,0.90705,0.55442,0.56634,1,2,0.40235,0.18738,0.9994,5,0.61524,0.79682,1
"tubulin binding [GO:0015631]",5,0.51076,0.33947,0.96766,0.48924,0.66063,1,0.36511,0.070093,0.42947,3,0.48886,0.30047,0.9994,2,0.1795,0.026697,0.26568
"microtubule-based process [GO:0007017]",7,0.79155,0.9945,1,0.20845,0.0055994,0.042425,0.41691,0.10949,0.56542,0,NA,NA,NA,7,0.41691,0.16928,0.75441
"tubulin complex assembly [GO:0007021]",7,0.48473,0.22818,0.78949,0.51527,0.77192,1,0.59033,0.70183,1,4,0.61482,0.63534,0.9994,3,0.55766,0.60924,1
"antiporter activity [GO:0015297]",12,0.73744,0.9933,1,0.26256,0.0067993,0.047687,0.44801,0.11369,0.57565,1,0.53732,0.47235,0.9994,11,0.43989,0.17688,0.76953
"intracellular calcium ion homeostasis [GO:0006874]",8,0.8754,1,1,0.1246,9.999e-05,0.0024712,0.2492,0.00049995,0.02883,0,NA,NA,NA,8,0.2492,0.00069993,0.043154
"calcium ion transmembrane transport [GO:0070588]",7,0.83854,0.999,1,0.16146,0.0010999,0.011304,0.32292,0.011299,0.18043,0,NA,NA,NA,7,0.32292,0.023998,0.25007
"superoxide dismutase activity [GO:0004784]",6,0.29467,0.0060994,0.064604,0.70533,0.994,1,0.44562,0.19988,0.76559,5,0.42097,0.090591,0.89818,1,0.56888,0.59064,1
"manganese ion binding [GO:0030145]",7,0.55866,0.50025,1,0.44134,0.49985,0.87495,0.70078,0.9503,1,2,0.68167,0.72653,0.9994,5,0.70843,0.9506,1
"superoxide metabolic process [GO:0006801]",7,0.277,0.0016998,0.024506,0.723,0.9984,1,0.43082,0.14019,0.63822,6,0.40781,0.052195,0.72605,1,0.56888,0.59064,1
"removal of superoxide radicals [GO:0019430]",9,0.36496,0.014699,0.12908,0.63504,0.9854,1,0.48048,0.25867,0.87143,6,0.40781,0.052195,0.72605,3,0.62582,0.76102,1
"maturation of SSU-rRNA [GO:0030490]",14,0.37238,0.0037996,0.048098,0.62762,0.9963,1,0.59347,0.79102,1,11,0.57888,0.53715,0.9994,3,0.64698,0.79972,1
"ATP-dependent activity, acting on RNA [GO:0008186]",7,0.52782,0.37506,1,0.47218,0.62504,0.9875,0.66993,0.91061,1,4,0.75988,0.93151,0.9994,3,0.55,0.59214,1
"generation of catalytic spliceosome for second transesterification step [GO:0000350]",6,0.50518,0.31667,0.93674,0.49482,0.68343,1,0.55348,0.56804,1,3,0.56383,0.48355,0.9994,3,0.54313,0.57764,1
"ribonucleoprotein complex biogenesis [GO:0022613]",7,0.55168,0.47055,1,0.44832,0.52955,0.90705,0.64174,0.85711,1,4,0.77696,0.94771,0.9994,3,0.46145,0.37156,1
"phosphatidylethanolamine biosynthetic process [GO:0006646]",6,0.68997,0.89151,1,0.31003,0.10859,0.34156,0.59903,0.71833,1,1,0.93687,0.91341,0.9994,5,0.53146,0.55814,1
"endoplasmic reticulum lumen [GO:0005788]",6,0.76469,0.9786,1,0.23531,0.021498,0.10526,0.47063,0.27507,0.90071,0,NA,NA,NA,6,0.47063,0.35046,1
"vesicle budding from membrane [GO:0006900]",5,0.64057,0.75322,1,0.35943,0.24688,0.57328,0.62648,0.76752,1,2,0.88453,0.962,0.9994,3,0.45445,0.35326,1
"late endosome to vacuole transport via multivesicular body sorting pathway [GO:0032511]",9,0.62031,0.76502,1,0.37969,0.23508,0.55965,0.70805,0.9735,1,2,0.88453,0.962,0.9994,7,0.65763,0.92441,1
"multivesicular body [GO:0005771]",10,0.61981,0.77602,1,0.38019,0.22408,0.54634,0.6825,0.9618,1,3,0.87018,0.9824,0.9994,7,0.60206,0.81022,1
"amino acid transmembrane transporter activity [GO:0015171]",10,0.58692,0.63194,1,0.41308,0.36816,0.71833,0.60541,0.79582,1,3,0.63209,0.65743,0.9994,7,0.59397,0.78702,1
