"Name","Genes (tot)","Stat (dist.dir.up)","p (dist.dir.up)","p adj (dist.dir.up)","Stat (dist.dir.dn)","p (dist.dir.dn)","p adj (dist.dir.dn)","Stat (non-dir.)","p (non-dir.)","p adj (non-dir.)","Genes (up)","Stat (mix.dir.up)","p (mix.dir.up)","p adj (mix.dir.up)","Genes (down)","Stat (mix.dir.dn)","p (mix.dir.dn)","p adj (mix.dir.dn)"
"cis-Golgi network [GO:0005801]",8,0.52236,0.67303,1,0.47764,0.32707,0.69822,0.9163,0.85211,0.98769,3,0.94803,0.91421,1,5,0.89726,0.63464,0.96793
"mannan polymerase complex [GO:0000136]",5,0.48196,0.14419,0.83554,0.51804,0.85591,1,0.93168,0.92281,0.99591,3,0.91301,0.62444,1,2,0.9597,0.94221,0.99883
"endoplasmic reticulum exit site [GO:0070971]",8,0.54985,0.9589,1,0.45015,0.041196,0.29187,0.89195,0.47255,0.87974,2,0.98332,0.9859,1,6,0.86149,0.17368,0.70757
"ERAD pathway [GO:0036503]",19,0.53031,0.89821,1,0.46969,0.10189,0.43918,0.87459,0.11549,0.57631,6,0.8974,0.41966,1,13,0.86406,0.11279,0.58737
"purine nucleotide biosynthetic process [GO:0006164]",13,0.51833,0.64194,1,0.48167,0.35816,0.72521,0.90161,0.69103,0.97221,5,0.91974,0.73893,1,8,0.89028,0.56154,0.94976
"nucleotide biosynthetic process [GO:0009165]",7,0.47718,0.070593,0.60878,0.52282,0.92951,1,0.9,0.60984,0.9453,4,0.87258,0.17608,0.93381,3,0.93657,0.91171,0.99883
"protein dimerization activity [GO:0046983]",11,0.53482,0.88631,1,0.46518,0.11379,0.46304,0.88211,0.28477,0.81611,3,0.91155,0.61074,1,8,0.87107,0.24758,0.74475
"oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]",5,0.53217,0.76572,1,0.46783,0.23438,0.57825,0.93112,0.91931,0.99442,2,0.99432,0.9998,1,3,0.88899,0.51435,0.9449
"cortical actin cytoskeleton [GO:0030864]",6,0.48909,0.17908,0.91988,0.51091,0.82102,1,0.92111,0.86801,0.98769,2,0.84894,0.12269,0.87514,4,0.95719,0.9908,0.99883
"large ribosomal subunit rRNA binding [GO:0070180]",6,0.48092,0.10659,0.76484,0.51908,0.89351,1,0.92163,0.87201,0.98769,4,0.9126,0.63284,1,2,0.93969,0.88631,0.99883
"N-acetyltransferase activity [GO:0008080]",7,0.51396,0.53065,1,0.48604,0.46945,0.80822,0.90099,0.62594,0.94915,3,0.91706,0.66763,1,4,0.88894,0.52905,0.9449
"proteasomal ubiquitin-independent protein catabolic process [GO:0010499]",15,0.50059,0.23428,1,0.49941,0.76582,0.9941,0.92677,0.9826,0.99736,6,0.90992,0.62404,1,9,0.938,0.9946,0.99883
"proteasome core complex [GO:0005839]",14,0.49851,0.20318,0.95917,0.50149,0.79692,1,0.92578,0.977,0.99736,6,0.90992,0.62404,1,8,0.93767,0.9902,0.99883
"proteasome core complex, alpha-subunit complex [GO:0019773]",7,0.49322,0.21028,0.96619,0.50678,0.78982,1,0.91748,0.84912,0.98769,3,0.88791,0.34207,1,4,0.93967,0.9577,0.99883
"one-carbon metabolic process [GO:0006730]",10,0.46964,0.016598,0.30962,0.53036,0.9835,1,0.81701,0.0017998,0.10527,6,0.79691,0.00019998,0.13244,4,0.84715,0.11829,0.59353
"protein maturation by iron-sulfur cluster transfer [GO:0097428]",5,0.55483,0.94201,1,0.44517,0.058094,0.33438,0.89035,0.46165,0.87974,0,NA,NA,NA,5,0.89035,0.54225,0.9449
"ribosome-associated ubiquitin-dependent protein catabolic process [GO:1990116]",6,0.55883,0.9664,1,0.44117,0.033697,0.25963,0.85761,0.092491,0.53667,1,0.92582,0.61744,1,5,0.84397,0.078592,0.54423
"cytosolic ribosome [GO:0022626]",5,0.54177,0.85731,1,0.45823,0.14279,0.49895,0.81314,0.0075992,0.20409,2,0.87085,0.25177,1,3,0.77467,0.0043996,0.19488
"tetrahydrofolate interconversion [GO:0035999]",7,0.49124,0.18998,0.93991,0.50876,0.81012,1,0.82318,0.0055994,0.16448,4,0.82996,0.015898,0.64747,3,0.81415,0.034597,0.38754
"regulation of primary metabolic process [GO:0080090]",8,0.54565,0.93891,1,0.45435,0.061194,0.33694,0.86556,0.11939,0.57848,2,0.91371,0.58494,1,6,0.8495,0.087291,0.56277
"nuclear chromosome [GO:0000228]",6,0.51617,0.55544,1,0.48383,0.44466,0.79384,0.94283,0.9777,0.99736,1,0.92552,0.58644,1,5,0.94629,0.9848,0.99883
"rRNA methylation [GO:0031167]",6,0.54083,0.86871,1,0.45917,0.13139,0.48662,0.91833,0.84192,0.98769,0,NA,NA,NA,6,0.91833,0.89391,0.99883
"3'-5'-RNA exonuclease activity [GO:0000175]",5,0.58118,0.9957,1,0.41882,0.0043996,0.086158,0.83764,0.036696,0.35852,0,NA,NA,NA,5,0.83764,0.056694,0.47431
"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay [GO:0000288]",9,0.5496,0.9659,1,0.4504,0.034197,0.26134,0.88685,0.38466,0.8699,1,0.9372,0.64564,1,8,0.88056,0.39206,0.87748
"nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]",7,0.49249,0.20318,0.95917,0.50751,0.79692,1,0.89113,0.46435,0.87974,4,0.89159,0.36706,1,3,0.89051,0.53355,0.9449
"CCR4-NOT complex [GO:0030014]",7,0.5026,0.34847,1,0.4974,0.65163,0.9366,0.91136,0.77932,0.98769,4,0.92699,0.79972,1,3,0.89051,0.53355,0.9449
"CCR4-NOT core complex [GO:0030015]",7,0.51702,0.58104,1,0.48298,0.41906,0.77367,0.90154,0.63344,0.95422,3,0.92485,0.73623,1,4,0.88406,0.46565,0.92635
"cysteine-type deubiquitinase activity [GO:0004843]",18,0.5179,0.64454,1,0.4821,0.35556,0.72521,0.91499,0.94061,0.99736,6,0.9262,0.84322,1,12,0.90939,0.88931,0.99883
"protein deubiquitination [GO:0016579]",16,0.52624,0.81592,1,0.47376,0.18418,0.55257,0.91835,0.94851,0.99736,4,0.94168,0.91411,1,12,0.91058,0.90231,0.99883
"telomeric DNA binding [GO:0042162]",5,0.52179,0.63394,1,0.47821,0.36616,0.73097,0.89104,0.46945,0.87974,2,0.91826,0.63514,1,3,0.87289,0.35376,0.84888
"double-strand break repair via nonhomologous end joining [GO:0006303]",8,0.54349,0.92371,1,0.45651,0.076392,0.37893,0.88699,0.38896,0.8699,1,0.89592,0.52535,1,7,0.88572,0.47795,0.92635
"ascospore formation [GO:0030437]",5,0.51743,0.57054,1,0.48257,0.42956,0.78072,0.9159,0.79232,0.98769,2,0.93844,0.81142,1,3,0.90087,0.64314,0.97353
"maintenance of DNA trinucleotide repeats [GO:0035753]",5,0.50222,0.35986,1,0.49778,0.64024,0.92588,0.94739,0.9797,0.99736,2,0.93979,0.82042,1,3,0.95245,0.9702,0.99883
"nucleoside monophosphate phosphorylation [GO:0046940]",6,0.49924,0.31037,1,0.50076,0.68973,0.94726,0.90407,0.66473,0.97221,3,0.90256,0.50335,1,3,0.90558,0.69003,0.98822
"chromosome, telomeric repeat region [GO:0140445]",5,0.46567,0.050895,0.53754,0.53433,0.94921,1,0.89659,0.54435,0.91029,3,0.85661,0.11479,0.87514,2,0.95656,0.93481,0.99883
"'de novo' IMP biosynthetic process [GO:0006189]",8,0.5183,0.60324,1,0.4817,0.39686,0.75079,0.89607,0.54635,0.91029,4,0.93267,0.85021,1,4,0.85946,0.20628,0.73949
"sequence-specific DNA binding [GO:0043565]",17,0.50402,0.29727,1,0.49598,0.70283,0.95333,0.89363,0.51755,0.89265,9,0.90712,0.59564,1,8,0.87845,0.35566,0.84888
"regulation of ribosomal protein gene transcription by RNA polymerase II [GO:0060962]",5,0.49828,0.30777,1,0.50172,0.69233,0.94726,0.90403,0.64624,0.96422,2,0.87573,0.29007,1,3,0.92289,0.82882,0.99883
"SWI/SNF complex [GO:0016514]",10,0.53429,0.86941,1,0.46571,0.13069,0.48662,0.92015,0.91491,0.99351,2,0.97185,0.9551,1,8,0.90723,0.81662,0.99883
"RSC-type complex [GO:0016586]",10,0.53688,0.89681,1,0.46312,0.10329,0.43918,0.89555,0.54985,0.91029,2,0.9233,0.67153,1,8,0.88861,0.52995,0.9449
"pentose-phosphate shunt [GO:0006098]",8,0.54605,0.94151,1,0.45395,0.058594,0.33438,0.8716,0.18048,0.71496,2,0.92742,0.72253,1,6,0.853,0.10789,0.58737
"thioredoxin peroxidase activity [GO:0008379]",6,0.52417,0.67503,1,0.47583,0.32507,0.69669,0.84214,0.035796,0.35852,2,0.83571,0.066993,0.74001,4,0.84535,0.10999,0.58737
"hydrogen peroxide catabolic process [GO:0042744]",9,0.53225,0.83422,1,0.46775,0.16588,0.53197,0.84794,0.024498,0.32113,3,0.86866,0.17948,0.93381,6,0.83758,0.040996,0.41164
"U2-type spliceosomal complex [GO:0005684]",11,0.51742,0.60794,1,0.48258,0.39216,0.75059,0.91243,0.84592,0.98769,4,0.9275,0.80392,1,7,0.90381,0.75452,0.98981
"extrinsic component of mitochondrial inner membrane [GO:0031314]",7,0.44158,0.0010999,0.07385,0.55842,0.999,1,0.87915,0.28027,0.80815,6,0.86135,0.060294,0.74001,1,0.98593,0.94721,0.99883
"isoprenoid biosynthetic process [GO:0008299]",7,0.45076,0.0038996,0.11825,0.54924,0.9962,1,0.85653,0.074593,0.49841,6,0.85886,0.050995,0.74001,1,0.84258,0.20698,0.73949
"sterol biosynthetic process [GO:0016126]",10,0.46828,0.013299,0.26597,0.53172,0.9868,1,0.85549,0.040596,0.37782,8,0.87003,0.080992,0.74001,2,0.79732,0.036196,0.38754
"isoleucine biosynthetic process [GO:0009097]",7,0.53007,0.77282,1,0.46993,0.22728,0.57585,0.87063,0.18178,0.71496,2,0.87883,0.31727,1,5,0.86735,0.24618,0.74475
"chitin biosynthetic process [GO:0006031]",5,0.47816,0.11589,0.77811,0.52184,0.88421,1,0.88949,0.44976,0.8699,3,0.87151,0.20588,0.97781,2,0.91646,0.73553,0.98981
"L-arginine biosynthetic process [GO:0006526]",9,0.5423,0.92741,1,0.4577,0.072693,0.36737,0.86017,0.066393,0.49198,2,0.87573,0.29007,1,7,0.85573,0.10829,0.58737
"phosphorelay signal transduction system [GO:0000160]",6,0.54297,0.88581,1,0.45703,0.11429,0.46307,0.90384,0.66223,0.97221,2,0.98467,0.9881,1,4,0.86343,0.23858,0.73949
"single-stranded RNA binding [GO:0003727]",6,0.49555,0.25837,1,0.50445,0.74173,0.98181,0.89167,0.47805,0.87974,3,0.88277,0.29577,1,3,0.90058,0.64104,0.97253
"protein N-linked glycosylation via asparagine [GO:0018279]",5,0.48158,0.14059,0.83114,0.51842,0.85951,1,0.88584,0.40146,0.8699,4,0.90562,0.54215,1,1,0.80672,0.12419,0.59353
"regulation of TORC1 signaling [GO:1903432]",6,0.50729,0.42496,1,0.49271,0.57514,0.88659,0.90257,0.64334,0.96415,2,0.87573,0.29007,1,4,0.916,0.81952,0.99883
"syntaxin binding [GO:0019905]",8,0.52648,0.73773,1,0.47352,0.26237,0.61968,0.86085,0.089691,0.53025,3,0.88507,0.31497,1,5,0.84632,0.089391,0.56277
"prenyltransferase activity [GO:0004659]",6,0.5166,0.56184,1,0.4834,0.43826,0.79046,0.90641,0.69843,0.97221,3,0.93961,0.85971,1,3,0.87321,0.35826,0.84888
"cellular response to heat [GO:0034605]",8,0.54385,0.92651,1,0.45615,0.073593,0.36993,0.86215,0.09689,0.54866,1,0.79939,0.032097,0.74001,7,0.87111,0.26157,0.76592
"carboxylic acid biosynthetic process [GO:0046394]",6,0.4495,0.0060994,0.16512,0.5505,0.994,1,0.858,0.094791,0.54002,5,0.85421,0.049195,0.74001,1,0.87699,0.55444,0.94975
"post-translational protein targeting to membrane, translocation [GO:0031204]",6,0.45877,0.017498,0.31567,0.54123,0.9826,1,0.89144,0.47435,0.87974,4,0.85674,0.078992,0.74001,2,0.96084,0.94521,0.99883
"U2 snRNA binding [GO:0030620]",7,0.54981,0.94851,1,0.45019,0.051595,0.31588,0.86191,0.10529,0.56078,2,0.93268,0.77792,1,5,0.83361,0.044496,0.41692
"RNA polymerase II preinitiation complex assembly [GO:0051123]",10,0.52026,0.65683,1,0.47974,0.34327,0.71218,0.89706,0.58154,0.9343,4,0.92199,0.74923,1,6,0.88044,0.40376,0.87748
"tRNA modification [GO:0006400]",9,0.52745,0.76782,1,0.47255,0.23228,0.5761,0.91792,0.88441,0.9897,5,0.97553,0.999,1,4,0.8459,0.11209,0.58737
"Golgi to plasma membrane transport [GO:0006893]",9,0.56565,0.9959,1,0.43435,0.0041996,0.083992,0.84666,0.022298,0.30346,1,0.90083,0.53285,1,8,0.83989,0.028997,0.37851
"exocyst [GO:0000145]",8,0.57833,0.9991,1,0.42167,0.0009999,0.03615,0.84048,0.015198,0.24794,1,0.98855,0.9543,1,7,0.81933,0.0092991,0.21135
"tRNA methyltransferase complex [GO:0043527]",5,0.56371,0.9735,1,0.43629,0.026597,0.2315,0.86669,0.18108,0.71496,1,0.98526,0.91461,1,4,0.83705,0.073593,0.54296
"lipid biosynthetic process [GO:0008610]",8,0.50355,0.34087,1,0.49645,0.65923,0.94033,0.92426,0.92241,0.99591,4,0.93137,0.84172,1,4,0.91716,0.83022,0.99883
"sphingolipid biosynthetic process [GO:0030148]",6,0.51048,0.46995,1,0.48952,0.53015,0.85491,0.91908,0.84942,0.98769,2,0.91006,0.56364,1,4,0.92358,0.88101,0.99883
"aromatic amino acid family biosynthetic process [GO:0009073]",7,0.46361,0.019798,0.32974,0.53639,0.9803,1,0.872,0.19598,0.73689,6,0.88287,0.22488,1,1,0.80672,0.12419,0.59353
"spliceosomal complex assembly [GO:0000245]",5,0.55118,0.92231,1,0.44882,0.077792,0.38086,0.87252,0.23658,0.77314,1,0.9372,0.64564,1,4,0.85635,0.18348,0.71679
"large ribosomal subunit [GO:0015934]",11,0.50093,0.27317,1,0.49907,0.72693,0.97137,0.90302,0.70123,0.97221,4,0.86921,0.14859,0.93336,7,0.92234,0.93291,0.99883
"glucose metabolic process [GO:0006006]",6,0.54203,0.87821,1,0.45797,0.12189,0.47939,0.8848,0.37036,0.8699,1,0.90661,0.53665,1,5,0.88044,0.41436,0.88497
"carbohydrate phosphorylation [GO:0046835]",9,0.55501,0.9823,1,0.44499,0.017798,0.19683,0.86264,0.081792,0.52302,1,0.87699,0.45605,1,8,0.86084,0.13479,0.61012
"nucleotide metabolic process [GO:0009117]",5,0.48681,0.18618,0.93091,0.51319,0.81392,1,0.93198,0.92461,0.99671,4,0.941,0.90951,1,1,0.89592,0.61754,0.96715
"nucleolar large rRNA transcription by RNA polymerase I [GO:0042790]",13,0.55101,0.989,1,0.44899,0.011099,0.14904,0.87927,0.22108,0.75981,2,0.9392,0.81792,1,11,0.86838,0.18218,0.71679
"stress granule assembly [GO:0034063]",6,0.48206,0.11479,0.77627,0.51794,0.88531,1,0.88126,0.32217,0.84696,4,0.88403,0.28067,1,2,0.87573,0.42356,0.89206
"cytoplasmic stress granule [GO:0010494]",18,0.52423,0.79472,1,0.47577,0.20538,0.56161,0.84397,0.0027997,0.10527,7,0.86169,0.049295,0.74001,11,0.8327,0.0077992,0.21135
"RNA polymerase II general transcription initiation factor activity [GO:0016251]",18,0.51522,0.57644,1,0.48478,0.42366,0.77588,0.90536,0.80592,0.98769,7,0.91745,0.75192,1,11,0.89767,0.72163,0.98915
"DNA-templated transcription initiation [GO:0006352]",9,0.5104,0.45835,1,0.4896,0.54175,0.85889,0.89918,0.61234,0.9453,5,0.92798,0.83012,1,4,0.86317,0.23698,0.73949
"transcription initiation at RNA polymerase I promoter [GO:0006361]",12,0.54721,0.9736,1,0.45279,0.026497,0.2315,0.88177,0.27117,0.80665,3,0.9524,0.93481,1,9,0.85823,0.10249,0.58627
"transcription initiation at RNA polymerase II promoter [GO:0006367]",23,0.53374,0.9543,1,0.46626,0.045795,0.3053,0.89211,0.48875,0.87974,6,0.92255,0.80402,1,17,0.88137,0.38026,0.87377
"negative regulation of DNA-templated transcription [GO:0045892]",7,0.54114,0.89191,1,0.45886,0.10819,0.44999,0.88258,0.33017,0.85263,1,0.87699,0.45605,1,6,0.88351,0.45195,0.91663
"transcription factor TFIID complex [GO:0005669]",12,0.51398,0.53665,1,0.48602,0.46345,0.80378,0.90182,0.68103,0.97221,6,0.92977,0.87301,1,6,0.87387,0.31307,0.82406
"thiamine pyrophosphate binding [GO:0030976]",5,0.53394,0.78322,1,0.46606,0.21688,0.56161,0.87059,0.21678,0.75981,2,0.92308,0.67003,1,3,0.8356,0.092091,0.56769
"branched-chain amino acid biosynthetic process [GO:0009082]",6,0.55394,0.9512,1,0.44606,0.048895,0.30625,0.85645,0.087391,0.52825,1,0.89296,0.50875,1,5,0.84915,0.10409,0.58627
"L-valine biosynthetic process [GO:0009099]",6,0.55394,0.9512,1,0.44606,0.048895,0.30625,0.85645,0.087391,0.52825,1,0.89296,0.50875,1,5,0.84915,0.10409,0.58627
"purine nucleobase metabolic process [GO:0006144]",5,0.49061,0.22178,0.97416,0.50939,0.77832,1,0.87563,0.27017,0.80665,3,0.88071,0.28127,1,2,0.868,0.34597,0.84833
"ATP-dependent activity, acting on DNA [GO:0008094]",5,0.51637,0.55534,1,0.48363,0.44476,0.79384,0.91242,0.74983,0.98769,2,0.93146,0.76922,1,3,0.89973,0.63304,0.96793
"histone acetyltransferase complex [GO:0000123]",5,0.5041,0.38366,1,0.4959,0.61644,0.91211,0.92141,0.84552,0.98769,2,0.91201,0.57674,1,3,0.92769,0.86071,0.99883
"snRNA pseudouridine synthesis [GO:0031120]",5,0.50812,0.44106,1,0.49188,0.55904,0.87195,0.88437,0.38286,0.8699,2,0.87577,0.29017,1,3,0.89011,0.52945,0.9449
"phospholipid transport [GO:0015914]",13,0.53432,0.89911,1,0.46568,0.10099,0.43918,0.88455,0.31817,0.84696,4,0.92392,0.76822,1,9,0.86705,0.19048,0.71679
"phospholipid translocation [GO:0045332]",7,0.53813,0.86471,1,0.46187,0.13539,0.48662,0.8754,0.23338,0.77314,2,0.91542,0.59974,1,5,0.85939,0.17278,0.70698
"nucleotide-activated protein kinase complex [GO:0031588]",7,0.5434,0.91051,1,0.4566,0.089591,0.41282,0.86202,0.10619,0.56078,1,0.82089,0.11739,0.87514,6,0.86888,0.24898,0.74475
"proteasome regulatory particle assembly [GO:0070682]",7,0.51705,0.58144,1,0.48295,0.41866,0.77367,0.90214,0.64414,0.96415,3,0.92563,0.74633,1,4,0.88453,0.47525,0.92635
"maturation of 5.8S rRNA [GO:0000460]",9,0.51096,0.46905,1,0.48904,0.53105,0.85491,0.88121,0.28587,0.81619,5,0.91282,0.64944,1,4,0.84169,0.093191,0.57072
"porphyrin-containing compound biosynthetic process [GO:0006779]",6,0.55299,0.94701,1,0.44701,0.053095,0.31588,0.87423,0.23218,0.77314,1,0.94061,0.70723,1,5,0.86096,0.18918,0.71679
"protoporphyrinogen IX biosynthetic process [GO:0006782]",7,0.55485,0.9682,1,0.44515,0.031897,0.25648,0.87334,0.20698,0.74367,1,0.94061,0.70723,1,6,0.86213,0.17838,0.71429
"heme biosynthetic process [GO:0006783]",9,0.55418,0.9805,1,0.44582,0.019598,0.20228,0.87845,0.24718,0.79061,1,0.94061,0.70723,1,8,0.87068,0.24308,0.73949
"dolichol-linked oligosaccharide biosynthetic process [GO:0006488]",8,0.53535,0.85521,1,0.46465,0.14489,0.50442,0.88958,0.43216,0.8699,2,0.92057,0.65083,1,6,0.87925,0.38606,0.87377
"Ino80 complex [GO:0031011]",11,0.509,0.43006,1,0.491,0.57004,0.88277,0.91543,0.87981,0.98769,6,0.93897,0.94021,1,5,0.88717,0.50305,0.9449
"SAGA complex [GO:0000124]",13,0.5144,0.55724,1,0.4856,0.44286,0.79384,0.89188,0.47395,0.87974,5,0.89687,0.42326,1,8,0.88875,0.53195,0.9449
"regulation of ARF protein signal transduction [GO:0032012]",5,0.53527,0.79712,1,0.46473,0.20298,0.56161,0.92421,0.86981,0.98769,1,0.98687,0.92871,1,4,0.90854,0.75092,0.98981
"transcription corepressor activity [GO:0003714]",8,0.52174,0.66363,1,0.47826,0.33647,0.71017,0.89501,0.52615,0.90025,2,0.87699,0.30327,1,6,0.90102,0.70993,0.98915
"TBP-class protein binding [GO:0017025]",7,0.51028,0.46705,1,0.48972,0.53305,0.85503,0.89972,0.60514,0.9453,3,0.90698,0.55744,1,4,0.89427,0.58974,0.9627
"sequence-specific mRNA binding [GO:1990825]",9,0.5023,0.30857,1,0.4977,0.69153,0.94726,0.87747,0.23348,0.77314,5,0.89386,0.38446,1,4,0.85697,0.18798,0.71679
"proteasome assembly [GO:0043248]",5,0.53875,0.82732,1,0.46125,0.17278,0.53959,0.89875,0.57534,0.92941,1,0.94061,0.70723,1,4,0.88828,0.52095,0.9449
"intracellular manganese ion homeostasis [GO:0030026]",5,0.51369,0.51805,1,0.48631,0.48205,0.8194,0.86539,0.17178,0.69602,2,0.86595,0.20388,0.97781,3,0.86501,0.26657,0.77388
"transcription factor TFIIH holo complex [GO:0005675]",6,0.54325,0.88841,1,0.45675,0.11169,0.45846,0.91349,0.78842,0.98769,0,NA,NA,NA,6,0.91349,0.85491,0.99883
"RQC complex [GO:1990112]",5,0.5583,0.9553,1,0.4417,0.044796,0.30293,0.85373,0.091291,0.533,1,0.92582,0.61744,1,4,0.83571,0.067993,0.52653
"septin cytoskeleton [GO:0032156]",6,0.47994,0.09989,0.74521,0.52006,0.90021,1,0.86545,0.14699,0.62774,5,0.8952,0.40296,1,1,0.71671,0.028297,0.37851
"lysine biosynthetic process via aminoadipic acid [GO:0019878]",8,0.55389,0.9741,1,0.44611,0.025997,0.23143,0.8584,0.073793,0.49841,1,0.8647,0.28767,1,7,0.8575,0.12149,0.59353
"Rpd3L-Expanded complex [GO:0070210]",6,0.49387,0.23608,1,0.50613,0.76402,0.9941,0.93221,0.94001,0.99736,3,0.91994,0.69403,1,3,0.94447,0.94461,0.99883
"side of membrane [GO:0098552]",8,0.43903,0.00089991,0.07385,0.56097,0.9992,1,0.84423,0.021898,0.30271,7,0.84131,0.0074993,0.60199,1,0.8647,0.35826,0.84888
"L-histidine biosynthetic process [GO:0000105]",7,0.51117,0.48115,1,0.48883,0.51895,0.84985,0.92845,0.93701,0.99736,3,0.94258,0.88021,1,4,0.91785,0.83592,0.99883
"phosphatidylinositol-3,5-bisphosphate binding [GO:0080025]",6,0.53774,0.83912,1,0.46226,0.16098,0.52181,0.88799,0.42036,0.8699,1,0.8904,0.50215,1,5,0.8875,0.50725,0.9449
"negative regulation of translation [GO:0017148]",9,0.51344,0.52185,1,0.48656,0.47825,0.81738,0.86,0.065493,0.49198,4,0.87274,0.17678,0.93381,5,0.84982,0.10899,0.58737
"NAD+ binding [GO:0070403]",6,0.52834,0.73573,1,0.47166,0.26437,0.62128,0.84255,0.036796,0.35852,2,0.84883,0.12109,0.87514,4,0.83941,0.081792,0.54742
"carbohydrate binding [GO:0030246]",6,0.53688,0.83162,1,0.46312,0.16848,0.5324,0.84204,0.035496,0.35852,2,0.87372,0.27787,1,4,0.82621,0.043496,0.41587
"deaminase activity [GO:0019239]",5,0.50561,0.40446,1,0.49439,0.59564,0.90443,0.91275,0.75222,0.98769,2,0.90497,0.52255,1,3,0.91793,0.79822,0.98981
"spliceosomal tri-snRNP complex [GO:0097526]",5,0.45626,0.021198,0.32974,0.54374,0.9789,1,0.91252,0.75052,0.98769,5,0.91252,0.64544,1,0,NA,NA,NA
"U6 snRNA binding [GO:0017070]",5,0.56419,0.9746,1,0.43581,0.025497,0.23046,0.82242,0.013699,0.24608,1,0.87699,0.45605,1,4,0.80878,0.014999,0.30551
"protein insertion into mitochondrial outer membrane [GO:0045040]",7,0.51839,0.60064,1,0.48161,0.39946,0.754,0.93488,0.9663,0.99736,3,0.96694,0.9757,1,4,0.91085,0.77142,0.98981
"regulation of cell cycle [GO:0051726]",7,0.52072,0.63824,1,0.47928,0.36186,0.72527,0.89106,0.46345,0.87974,2,0.88187,0.33637,1,5,0.89474,0.60294,0.96571
"mRNA pseudouridine synthesis [GO:1990481]",5,0.52237,0.64314,1,0.47763,0.35696,0.72521,0.91287,0.75402,0.98769,2,0.94702,0.85341,1,3,0.89011,0.52945,0.9449
"CURI complex [GO:0032545]",5,0.53235,0.76822,1,0.46765,0.23188,0.5761,0.89,0.45645,0.87641,1,0.88675,0.49035,1,4,0.89082,0.55144,0.94634
"UTP-C complex [GO:0034456]",5,0.53235,0.76822,1,0.46765,0.23188,0.5761,0.89,0.45645,0.87641,1,0.88675,0.49035,1,4,0.89082,0.55144,0.94634
"poly(A) binding [GO:0008143]",5,0.46621,0.052795,0.55141,0.53379,0.94731,1,0.85511,0.09869,0.5513,4,0.86721,0.13469,0.90785,1,0.80672,0.12419,0.59353
"establishment of cell polarity [GO:0030010]",9,0.48167,0.069693,0.60659,0.51833,0.93041,1,0.88635,0.37586,0.8699,5,0.86473,0.09609,0.78409,4,0.91339,0.79452,0.98981
"division septum [GO:0000935]",7,0.48026,0.091191,0.72883,0.51974,0.90891,1,0.9068,0.71393,0.97827,5,0.90713,0.56984,1,2,0.906,0.65713,0.98203
"protein import into peroxisome matrix [GO:0016558]",6,0.5115,0.48535,1,0.4885,0.51475,0.84657,0.89658,0.55134,0.91083,3,0.91958,0.69093,1,3,0.87359,0.36136,0.85075
"respiratory electron transport chain [GO:0022904]",7,0.47757,0.073593,0.62322,0.52243,0.92651,1,0.89625,0.55004,0.91029,4,0.86997,0.15428,0.93336,3,0.93129,0.88331,0.99883
"ESCRT III complex [GO:0000815]",6,0.43885,0.0010999,0.07385,0.56115,0.999,1,0.8777,0.27577,0.80675,6,0.8777,0.16638,0.93381,0,NA,NA,NA
"vacuolar acidification [GO:0007035]",8,0.542,0.91361,1,0.458,0.086491,0.40248,0.86013,0.084492,0.52825,2,0.88825,0.37226,1,6,0.85076,0.09549,0.581
"gluconeogenesis [GO:0006094]",8,0.50176,0.31167,1,0.49824,0.68843,0.94726,0.88307,0.32707,0.85164,4,0.88659,0.31147,1,4,0.87954,0.40946,0.88198
"ubiquitin-like modifier activating enzyme activity [GO:0008641]",5,0.54394,0.87321,1,0.45606,0.12689,0.47973,0.90755,0.69333,0.97221,1,0.98855,0.9543,1,4,0.8873,0.50875,0.9449
"cytoplasmic translational initiation [GO:0002183]",18,0.54217,0.9836,1,0.45783,0.016498,0.1891,0.87458,0.11649,0.57631,5,0.92605,0.80912,1,13,0.85479,0.047695,0.43389
"negative regulation of TORC1 signaling [GO:1904262]",5,0.51737,0.56984,1,0.48263,0.43026,0.78072,0.90725,0.68973,0.97221,2,0.92748,0.72473,1,3,0.89376,0.57274,0.95828
"mitochondrial respiratory chain complex III assembly [GO:0034551]",6,0.54041,0.86491,1,0.45959,0.13519,0.48662,0.89641,0.54845,0.91029,2,0.96585,0.93751,1,4,0.86169,0.22448,0.73949
"aerobic respiration [GO:0009060]",10,0.49029,0.12829,0.8011,0.50971,0.87181,1,0.92051,0.91671,0.99351,5,0.90109,0.48075,1,5,0.93994,0.9735,0.99883
"7S RNA binding [GO:0008312]",6,0.48635,0.15258,0.85031,0.51365,0.84752,1,0.90827,0.72273,0.98127,5,0.92858,0.83732,1,1,0.80672,0.12419,0.59353
"signal recognition particle, endoplasmic reticulum targeting [GO:0005786]",6,0.47666,0.081292,0.6703,0.52334,0.91881,1,0.88889,0.43536,0.8699,5,0.90532,0.54265,1,1,0.80672,0.12419,0.59353
"RNA polymerase II, core complex [GO:0005665]",9,0.57662,0.9991,1,0.42338,0.0009999,0.03615,0.84676,0.022598,0.30346,0,NA,NA,NA,9,0.84676,0.042196,0.41575
