"Name","Genes (tot)","Stat (dist.dir.up)","p (dist.dir.up)","p adj (dist.dir.up)","Stat (dist.dir.dn)","p (dist.dir.dn)","p adj (dist.dir.dn)","Stat (non-dir.)","p (non-dir.)","p adj (non-dir.)","Genes (up)","Stat (mix.dir.up)","p (mix.dir.up)","p adj (mix.dir.up)","Genes (down)","Stat (mix.dir.dn)","p (mix.dir.dn)","p adj (mix.dir.dn)"
"medial cortex [GO:0031097]",7,0.74127,0.92261,1,0.25873,0.077492,0.32669,0.40535,0.55914,0.9995,1,0.60764,0.72003,0.9993,6,0.37164,0.48875,0.97332
"chaperone mediated protein folding independent of cofactor [GO:0051086]",8,0.84564,0.9964,1,0.15436,0.0036996,0.066372,0.30872,0.19398,0.92266,0,NA,NA,NA,8,0.30872,0.24658,0.91962
"chaperonin-containing T-complex [GO:0005832]",8,0.84564,0.9964,1,0.15436,0.0036996,0.066372,0.30872,0.19398,0.92266,0,NA,NA,NA,8,0.30872,0.24658,0.91962
"phosphatidylinositol-4-phosphate binding [GO:0070273]",7,0.56084,0.47905,1,0.43916,0.52105,0.88742,0.43165,0.65303,0.9995,3,0.47889,0.66193,0.9993,4,0.39622,0.57534,0.99784
"mitotic cytokinesis [GO:0000281]",6,0.5177,0.35816,1,0.4823,0.64194,0.96208,0.4435,0.68883,0.9995,3,0.47889,0.66193,0.9993,3,0.40811,0.59234,0.9998
"COPI-coated vesicle membrane [GO:0030663]",5,0.81136,0.9592,1,0.18864,0.040896,0.22948,0.31867,0.29087,0.9995,1,0.85345,0.89441,0.9993,4,0.18497,0.062794,0.76646
"COPI vesicle coat [GO:0030126]",6,0.82987,0.9823,1,0.17013,0.017798,0.14085,0.2914,0.19838,0.92718,1,0.85345,0.89441,0.9993,5,0.17899,0.033797,0.67378
"COPII vesicle coat [GO:0030127]",7,0.84026,0.9917,1,0.15974,0.0083992,0.082026,0.31948,0.24698,0.96129,0,NA,NA,NA,7,0.31948,0.29117,0.92564
"formation of cytoplasmic translation initiation complex [GO:0001732]",15,0.61235,0.71713,1,0.38765,0.28297,0.66951,0.26848,0.033397,0.53786,5,0.23978,0.085391,0.9993,10,0.28283,0.12319,0.78857
"eukaryotic translation initiation factor 3 complex [GO:0005852]",13,0.64652,0.81722,1,0.35348,0.18288,0.53128,0.25963,0.035096,0.54774,4,0.2731,0.16838,0.9993,9,0.25365,0.069293,0.77939
"eukaryotic 43S preinitiation complex [GO:0016282]",15,0.57071,0.52975,1,0.42929,0.47035,0.84139,0.24581,0.011999,0.41816,6,0.23405,0.055794,0.88238,9,0.25365,0.069293,0.77939
"eukaryotic 48S preinitiation complex [GO:0033290]",16,0.58658,0.60004,1,0.41342,0.40006,0.7915,0.2767,0.039096,0.56969,6,0.26647,0.10339,0.9993,10,0.28283,0.12319,0.78857
"eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]",8,0.67304,0.82412,1,0.32696,0.17598,0.51779,0.20957,0.020598,0.47961,2,0.1113,0.031797,0.77942,6,0.24233,0.10269,0.78857
"transcription initiation at RNA polymerase III promoter [GO:0006384]",10,0.63183,0.73593,1,0.36817,0.26417,0.65544,0.39354,0.51755,0.9995,3,0.42868,0.55084,0.9993,7,0.37848,0.51485,0.98142
"Swr1 complex [GO:0000812]",8,0.49037,0.26567,0.9575,0.50963,0.73443,1,0.49244,0.85021,0.9995,5,0.57854,0.89981,0.9993,3,0.34894,0.44336,0.9556
"protein serine kinase activity [GO:0106310]",14,0.84238,0.9998,1,0.15762,0.00029997,0.011973,0.30238,0.10839,0.78926,1,0.90999,0.94331,0.9993,13,0.25564,0.040096,0.69147
"actin cortical patch localization [GO:0051666]",8,0.5876,0.57814,1,0.4124,0.42196,0.8157,0.30765,0.19118,0.92266,3,0.31047,0.28517,0.9993,5,0.30595,0.28697,0.92564
"termination of RNA polymerase III transcription [GO:0006386]",7,0.7114,0.88181,1,0.2886,0.11829,0.40621,0.39781,0.52695,0.9995,1,0.37213,0.53545,0.9993,6,0.40209,0.60204,0.9998
"tRNA transcription by RNA polymerase III [GO:0042797]",8,0.58668,0.57494,1,0.41332,0.42516,0.81748,0.45096,0.73173,0.9995,2,0.24865,0.26007,0.9993,6,0.5184,0.89191,0.9998
"TOR signaling [GO:0031929]",5,0.62414,0.65103,1,0.37586,0.34907,0.73496,0.34852,0.38196,0.9995,2,0.496,0.65603,0.9993,3,0.2502,0.22728,0.9159
"nonfunctional rRNA decay [GO:0070651]",7,0.73382,0.91411,1,0.26618,0.085991,0.34322,0.45479,0.72773,0.9995,1,0.72848,0.79692,0.9993,6,0.40917,0.62464,0.9998
"EMC complex [GO:0072546]",5,0.64686,0.70333,1,0.35314,0.29677,0.69322,0.35446,0.40046,0.9995,1,0.12044,0.14869,0.9993,4,0.41296,0.61984,0.9998
"nuclear localization sequence binding [GO:0008139]",11,0.50418,0.27807,0.97623,0.49582,0.72203,1,0.32413,0.21838,0.93151,5,0.26574,0.12999,0.9993,6,0.37279,0.49305,0.97332
"cysteine biosynthetic process from serine [GO:0006535]",5,0.55538,0.46915,1,0.44462,0.53095,0.89396,0.16423,0.020298,0.47961,2,0.093729,0.012899,0.66304,3,0.21123,0.14699,0.78857
"threonine biosynthetic process [GO:0009088]",5,0.32308,0.057794,0.59819,0.67692,0.94231,1,0.3465,0.37606,0.9995,3,0.16055,0.057394,0.88899,2,0.62544,0.89411,0.9998
"endosome transport via multivesicular body sorting pathway [GO:0032509]",5,0.42383,0.17788,0.87962,0.57617,0.82222,1,0.28827,0.20938,0.93151,3,0.27995,0.23208,0.9993,2,0.30076,0.40066,0.94514
"tRNA methyltransferase activity [GO:0008175]",5,0.63058,0.66603,1,0.36942,0.33407,0.7182,0.5624,0.90761,0.9995,2,0.77945,0.94881,0.9993,3,0.4177,0.61514,0.9998
"endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]",10,0.81435,0.9956,1,0.18565,0.0044996,0.066372,0.3713,0.41846,0.9995,0,NA,NA,NA,10,0.3713,0.47785,0.97332
"Hsp70 protein binding [GO:0030544]",6,0.50113,0.30997,0.99147,0.49887,0.69013,1,0.23334,0.074893,0.72506,3,0.2356,0.16518,0.9993,3,0.23108,0.18678,0.87595
"Golgi to plasma membrane protein transport [GO:0043001]",5,0.74618,0.89341,1,0.25382,0.10669,0.38821,0.41492,0.59004,0.9995,1,0.76819,0.83042,0.9993,4,0.32661,0.37926,0.94469
"perinuclear endoplasmic reticulum [GO:0097038]",7,0.64012,0.72183,1,0.35988,0.27827,0.66524,0.3731,0.43066,0.9995,2,0.39334,0.48245,0.9993,5,0.365,0.47965,0.97332
"RNA polymerase II transcription regulatory region sequence-specific DNA binding [GO:0000977]",5,0.45638,0.23768,0.9253,0.54362,0.76242,1,0.40363,0.55554,0.9995,3,0.43032,0.55504,0.9993,2,0.36358,0.50485,0.98142
"poly(A)-dependent snoRNA 3'-end processing [GO:0071051]",5,0.68716,0.78732,1,0.31284,0.21278,0.58768,0.33691,0.34347,0.9995,1,0.27806,0.44886,0.9993,4,0.35162,0.45205,0.9556
"endocytic vesicle [GO:0030139]",7,0.54324,0.41796,1,0.45676,0.58214,0.91838,0.39098,0.50055,0.9995,3,0.39037,0.46055,0.9993,4,0.39144,0.56264,0.99634
"proteasome core complex, beta-subunit complex [GO:0019774]",7,0.37327,0.066093,0.63202,0.62673,0.93401,1,0.54038,0.91421,0.9995,5,0.50084,0.76052,0.9993,2,0.63923,0.90381,0.9998
"transcription elongation by RNA polymerase I [GO:0006362]",9,0.70691,0.90511,1,0.29309,0.094991,0.36297,0.41296,0.59344,0.9995,2,0.61024,0.83422,0.9993,7,0.35659,0.42656,0.95557
"termination of RNA polymerase I transcription [GO:0006363]",8,0.77642,0.971,1,0.22358,0.029097,0.18811,0.42686,0.64754,0.9995,1,0.91879,0.94581,0.9993,7,0.35659,0.42656,0.95557
"'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]",7,0.77404,0.9568,1,0.22596,0.043296,0.23855,0.2513,0.080892,0.72506,1,0.29784,0.47125,0.9993,6,0.24355,0.10489,0.78857
"riboflavin biosynthetic process [GO:0009231]",7,0.66139,0.77522,1,0.33861,0.22488,0.60539,0.37067,0.42166,0.9995,2,0.46353,0.60074,0.9993,5,0.33352,0.37276,0.94469
"phosphatidylinositol transfer activity [GO:0008526]",5,0.65859,0.72853,1,0.34141,0.27157,0.66377,0.36719,0.44146,0.9995,2,0.60546,0.82902,0.9993,3,0.20834,0.14219,0.78857
"SRP-dependent cotranslational protein targeting to membrane, translocation [GO:0006616]",5,0.54434,0.43826,1,0.45566,0.56184,0.90998,0.19741,0.049295,0.60916,2,0.1076,0.026497,0.77942,3,0.25728,0.24148,0.91962
"lysine biosynthetic process [GO:0009085]",7,0.91013,0.9995,1,0.089874,0.00059994,0.022948,0.17975,0.011599,0.41816,0,NA,NA,NA,7,0.17975,0.012099,0.47219
"oligosaccharyltransferase complex [GO:0008250]",5,0.78173,0.93591,1,0.21827,0.064194,0.28468,0.43654,0.65393,0.9995,0,NA,NA,NA,5,0.43654,0.69673,0.9998
"nuclear DNA-directed RNA polymerase complex [GO:0055029]",5,0.79281,0.94701,1,0.20719,0.053095,0.26205,0.38191,0.48975,0.9995,1,0.91879,0.94581,0.9993,4,0.24768,0.17428,0.84731
"mitotic actomyosin contractile ring [GO:0110085]",8,0.53279,0.39676,1,0.46721,0.60334,0.92931,0.55887,0.94911,0.9995,3,0.49926,0.70713,0.9993,5,0.59464,0.9611,0.9998
"proteasomal protein catabolic process [GO:0010498]",7,0.43316,0.14469,0.87811,0.56684,0.85541,1,0.49674,0.83862,0.9995,4,0.44267,0.59664,0.9993,3,0.56882,0.87541,0.9998
"positive regulation of macromolecule metabolic process [GO:0010604]",6,0.4743,0.24378,0.92857,0.5257,0.75632,1,0.51743,0.86651,0.9995,3,0.46603,0.63344,0.9993,3,0.56882,0.87541,0.9998
"positive regulation of RNA polymerase II transcription preinitiation complex assembly [GO:0045899]",7,0.52894,0.37516,1,0.47106,0.62494,0.95731,0.53558,0.90691,0.9995,3,0.5257,0.75102,0.9993,4,0.54298,0.87571,0.9998
"pexophagy [GO:0000425]",6,0.64439,0.71773,1,0.35561,0.28237,0.66951,0.33729,0.33727,0.9995,2,0.43909,0.55694,0.9993,4,0.28639,0.26607,0.91962
"cytoplasm to vacuole targeting by the Cvt pathway [GO:0032258]",8,0.43834,0.14809,0.87811,0.56166,0.85201,1,0.39249,0.51295,0.9995,5,0.41533,0.53275,0.9993,3,0.35442,0.45645,0.95689
"ubiquitin-dependent endocytosis [GO:0070086]",5,0.83722,0.976,1,0.16278,0.024098,0.16577,0.32556,0.31037,0.9995,0,NA,NA,NA,5,0.32556,0.34667,0.92896
"P-body assembly [GO:0033962]",7,0.39385,0.089591,0.71119,0.60615,0.91051,1,0.35851,0.37936,0.9995,4,0.25293,0.13609,0.9993,3,0.49929,0.77962,0.9998
"regulation of protein stability [GO:0031647]",6,0.73363,0.90161,1,0.26637,0.09849,0.36754,0.45467,0.72283,0.9995,1,0.76582,0.82392,0.9993,5,0.39244,0.56424,0.99634
"nucleobase-containing small molecule metabolic process [GO:0055086]",5,0.56452,0.49625,1,0.43548,0.50385,0.86942,0.47572,0.75592,0.9995,2,0.50594,0.67363,0.9993,3,0.45557,0.69853,0.9998
"triglyceride metabolic process [GO:0006641]",5,0.37148,0.10349,0.74648,0.62852,0.89661,1,0.34406,0.36816,0.9995,3,0.23918,0.16998,0.9993,2,0.50137,0.73893,0.9998
"phosphatidylcholine biosynthetic process [GO:0006656]",5,0.445,0.21508,0.88513,0.555,0.78502,1,0.48093,0.76982,0.9995,3,0.47577,0.65523,0.9993,2,0.48867,0.71723,0.9998
"MICOS complex [GO:0061617]",5,0.78398,0.93821,1,0.21602,0.061894,0.2808,0.35009,0.38656,0.9995,1,0.79512,0.85041,0.9993,4,0.23883,0.15538,0.79787
"peroxisomal matrix [GO:0005782]",5,0.37222,0.10419,0.74648,0.62778,0.89591,1,0.17583,0.028597,0.50902,3,0.10023,0.0033997,0.32259,2,0.28923,0.38016,0.94469
"coenzyme A biosynthetic process [GO:0015937]",5,0.63513,0.67773,1,0.36487,0.32237,0.71309,0.19184,0.043396,0.60359,2,0.32762,0.38466,0.9993,3,0.10132,0.0047995,0.22391
"protein targeting to membrane [GO:0006612]",7,0.53953,0.40646,1,0.46047,0.59364,0.92241,0.46094,0.74483,0.9995,3,0.46333,0.62754,0.9993,4,0.45915,0.72813,0.9998
"multi-eIF complex [GO:0043614]",7,0.4047,0.10209,0.7438,0.5953,0.89801,1,0.19972,0.022698,0.48139,4,0.13298,0.010099,0.57497,3,0.28871,0.30457,0.92606
"eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]",7,0.64188,0.72693,1,0.35812,0.27317,0.66452,0.20841,0.030097,0.50902,2,0.1113,0.031797,0.77942,5,0.24725,0.13829,0.78857
"endocytic recycling [GO:0032456]",6,0.54151,0.42506,1,0.45849,0.57504,0.91807,0.54849,0.91361,0.9995,3,0.6315,0.89651,0.9993,3,0.46548,0.71863,0.9998
"COPII-coated vesicle cargo loading [GO:0090110]",5,0.92087,0.9992,1,0.079134,0.00089991,0.030597,0.15827,0.017298,0.46705,0,NA,NA,NA,5,0.15827,0.018398,0.56985
"retromer complex [GO:0030904]",7,0.7127,0.88401,1,0.2873,0.11609,0.40215,0.40395,0.55354,0.9995,2,0.70139,0.90821,0.9993,5,0.28498,0.22868,0.9159
"methylated histone binding [GO:0035064]",7,0.31269,0.023498,0.3922,0.68731,0.9766,1,0.41954,0.60864,0.9995,5,0.33144,0.28827,0.9993,2,0.63978,0.90441,0.9998
"Sin3-type complex [GO:0070822]",5,0.41195,0.15828,0.87811,0.58805,0.84182,1,0.44528,0.67763,0.9995,3,0.39098,0.46235,0.9993,2,0.52674,0.78322,0.9998
"cell tip [GO:0051286]",9,0.5122,0.31857,1,0.4878,0.68153,0.99467,0.56291,0.9652,0.9995,4,0.53572,0.80262,0.9993,5,0.58467,0.9537,0.9998
"myosin complex [GO:0016459]",5,0.5906,0.56614,1,0.4094,0.43396,0.82271,0.26766,0.16338,0.89727,2,0.31108,0.36016,0.9993,3,0.23872,0.20318,0.89279
"cellular response to starvation [GO:0009267]",6,0.80486,0.9688,1,0.19514,0.031297,0.19413,0.36027,0.41656,0.9995,1,0.90999,0.94331,0.9993,5,0.25033,0.14449,0.78857
"rRNA primary transcript binding [GO:0042134]",6,0.77679,0.94921,1,0.22321,0.050895,0.25392,0.21237,0.046595,0.60916,1,0.29784,0.47125,0.9993,5,0.19527,0.051495,0.73238
"NADH dehydrogenase activity [GO:0003954]",7,0.71594,0.88951,1,0.28406,0.11059,0.39502,0.31415,0.22878,0.94584,1,0.1111,0.12339,0.9993,6,0.34799,0.40606,0.94514
"Rpd3L complex [GO:0033698]",5,0.36651,0.09849,0.72914,0.63349,0.90161,1,0.4907,0.79152,0.9995,4,0.51483,0.76112,0.9993,1,0.3942,0.61344,0.9998
"'de novo' UMP biosynthetic process [GO:0044205]",5,0.71411,0.84112,1,0.28589,0.15898,0.48812,0.29092,0.21558,0.93151,1,0.29784,0.47125,0.9993,4,0.28919,0.27327,0.91962
"vacuolar proton-transporting V-type ATPase complex [GO:0016471]",5,0.60912,0.61254,1,0.39088,0.38756,0.77851,0.11853,0.0014999,0.22948,2,0.17096,0.14139,0.9993,3,0.083578,0.00089991,0.15667
"cytochrome-c oxidase activity [GO:0004129]",6,0.59429,0.57714,1,0.40571,0.42296,0.8157,0.45137,0.71283,0.9995,2,0.45992,0.59664,0.9993,4,0.44709,0.70133,0.9998
"mitochondrial electron transport, cytochrome c to oxygen [GO:0006123]",6,0.60229,0.60114,1,0.39771,0.39896,0.7915,0.43537,0.66633,0.9995,2,0.45992,0.59664,0.9993,4,0.42309,0.64354,0.9998
"respiratory chain complex IV [GO:0045277]",6,0.58542,0.55104,1,0.41458,0.44906,0.82944,0.46911,0.76362,0.9995,2,0.45992,0.59664,0.9993,4,0.47371,0.75972,0.9998
"mitotic DNA replication initiation [GO:1902975]",6,0.64894,0.72933,1,0.35106,0.27077,0.66377,0.65776,0.9863,0.9995,2,0.93347,0.9965,0.9993,4,0.51991,0.83922,0.9998
"regulation of actin cytoskeleton organization [GO:0032956]",6,0.84577,0.9877,1,0.15423,0.012399,0.11159,0.30846,0.24818,0.96129,0,NA,NA,NA,6,0.30846,0.27297,0.91962
"heat shock protein binding [GO:0031072]",11,0.53692,0.40156,1,0.46308,0.59854,0.92423,0.51619,0.93081,0.9995,6,0.62419,0.9603,0.9993,5,0.3866,0.54845,0.9948
"protein-disulfide reductase activity [GO:0015035]",5,0.66365,0.74123,1,0.33635,0.25887,0.64979,0.50886,0.82512,0.9995,1,0.5904,0.70933,0.9993,4,0.48848,0.78782,0.9998
"retrograde protein transport, ER to cytosol [GO:0030970]",5,0.61932,0.63904,1,0.38068,0.36106,0.75199,0.436,0.65233,0.9995,2,0.59329,0.81562,0.9993,3,0.33113,0.40246,0.94514
"nuclear import signal receptor activity [GO:0061608]",8,0.73413,0.93201,1,0.26587,0.068093,0.29909,0.43169,0.66523,0.9995,1,0.5998,0.71483,0.9993,7,0.40768,0.62534,0.9998
"adenyl-nucleotide exchange factor activity [GO:0000774]",5,0.37422,0.10639,0.74648,0.62578,0.89371,1,0.39879,0.54225,0.9995,3,0.28935,0.24458,0.9993,2,0.56295,0.83622,0.9998
"lipid storage [GO:0019915]",5,0.65986,0.73233,1,0.34014,0.26777,0.6608,0.5827,0.92861,0.9995,1,0.75604,0.81942,0.9993,4,0.53937,0.86971,0.9998
"oxoglutarate dehydrogenase complex [GO:0045252]",6,0.59298,0.57314,1,0.40702,0.42696,0.81826,0.5026,0.84162,0.9995,2,0.53286,0.72693,0.9993,4,0.48747,0.78532,0.9998
"glycerol catabolic process [GO:0019563]",5,0.57449,0.52355,1,0.42551,0.47655,0.84292,0.4641,0.72723,0.9995,2,0.51635,0.69623,0.9993,3,0.42926,0.64104,0.9998
"protein localization to phagophore assembly site [GO:0034497]",5,0.70872,0.83172,1,0.29128,0.16838,0.50515,0.58255,0.92831,0.9995,0,NA,NA,NA,5,0.58255,0.9516,0.9998
"small ribosomal subunit rRNA binding [GO:0070181]",6,0.6818,0.80542,1,0.3182,0.19468,0.55502,0.41464,0.60154,0.9995,2,0.66735,0.88341,0.9993,4,0.28828,0.27127,0.91962
"cytoplasm protein quality control by the ubiquitin-proteasome system [GO:0071629]",5,0.57129,0.51515,1,0.42871,0.48495,0.85227,0.58361,0.92941,0.9995,2,0.65774,0.87501,0.9993,3,0.53419,0.83202,0.9998
"cristae formation [GO:0042407]",5,0.8302,0.9721,1,0.1698,0.027997,0.18358,0.3396,0.35186,0.9995,0,NA,NA,NA,5,0.3396,0.39136,0.94469
"TIM23 mitochondrial import inner membrane translocase complex [GO:0005744]",7,0.69054,0.84142,1,0.30946,0.15868,0.48812,0.37438,0.43616,0.9995,2,0.57206,0.78582,0.9993,5,0.29531,0.25537,0.91962
"small molecule biosynthetic process [GO:0044283]",6,0.54511,0.43426,1,0.45489,0.56584,0.91291,0.33075,0.31497,0.9995,3,0.42096,0.53415,0.9993,3,0.24053,0.20658,0.89279
"septin ring [GO:0005940]",7,0.44427,0.16498,0.87811,0.55573,0.83512,1,0.44929,0.71093,0.9995,4,0.4206,0.53665,0.9993,3,0.48753,0.75822,0.9998
"mitochondrion inheritance [GO:0000001]",5,0.71236,0.83852,1,0.28764,0.16158,0.49117,0.23101,0.093891,0.74949,1,0.13932,0.20838,0.9993,4,0.25393,0.18688,0.87595
"proton-transporting ATP synthase complex [GO:0045259]",5,0.65554,0.72233,1,0.34446,0.27777,0.66524,0.63306,0.9667,0.9995,1,0.86037,0.89591,0.9993,4,0.57623,0.91731,0.9998
"septin complex [GO:0031105]",6,0.49784,0.30207,0.98683,0.50216,0.69803,1,0.48321,0.79692,0.9995,3,0.47889,0.66193,0.9993,3,0.48753,0.75822,0.9998
"pyruvate metabolic process [GO:0006090]",5,0.53147,0.40736,1,0.46853,0.59274,0.92241,0.41493,0.59004,0.9995,2,0.34734,0.41296,0.9993,3,0.45998,0.70803,0.9998
"NADH dehydrogenase (ubiquinone) activity [GO:0008137]",6,0.88546,0.9963,1,0.11454,0.0037996,0.066372,0.22909,0.069593,0.70985,0,NA,NA,NA,6,0.22909,0.081692,0.78857
"aldose reductase (NADPH) activity [GO:0004032]",7,0.47637,0.23208,0.91673,0.52363,0.76802,1,0.46235,0.74843,0.9995,4,0.4882,0.70503,0.9993,3,0.42787,0.63824,0.9998
"cytoskeleton-dependent cytokinesis [GO:0061640]",6,0.49784,0.30207,0.98683,0.50216,0.69803,1,0.48321,0.79692,0.9995,3,0.47889,0.66193,0.9993,3,0.48753,0.75822,0.9998
"proteasome-activating activity [GO:0036402]",6,0.4743,0.24378,0.92857,0.5257,0.75632,1,0.51743,0.86651,0.9995,3,0.46603,0.63344,0.9993,3,0.56882,0.87541,0.9998
"positive regulation of proteasomal protein catabolic process [GO:1901800]",6,0.4743,0.24378,0.92857,0.5257,0.75632,1,0.51743,0.86651,0.9995,3,0.46603,0.63344,0.9993,3,0.56882,0.87541,0.9998
