Rxn name	Formula	Gene-reaction association	LB	UB	Objective
2041	D-ribose[e] => D-ribose[c] 		  0.00	1000.00	  0.00
2042	S-adenosyl-L-homocysteine[c] => S-adenosyl-L-homocysteine[m] 		  0.00	1000.00	  0.00
2042_REV	S-adenosyl-L-homocysteine[m] => S-adenosyl-L-homocysteine[c] 		  0.00	1000.00	  0.00
2043	S-adenosyl-L-methionine[e] <=>  		  0.00	  0.00	  0.00
2044	S-methyl-L-methionine[e] <=>  		  0.00	  0.00	  0.00
2045	L-serine[c] => L-serine[m] 		  0.00	1000.00	  0.00
2046	sn-glycero-3-phosphocholine[e] <=>  		  0.00	  0.00	  0.00
2049	sodium_Na.H[e] <=>  		  0.00	  0.00	  0.00
204_REV	2 H+_p+1[c] + 2 ADP[c] + 1.4372 prot_B5FVG6[c] => P(1),P(4)-bis(5'-adenosyl) tetraphosphate[c] + H2O[c] 	YALI0E32736g	  0.00	1000.00	  0.00
205	H+_p+1[c] + L-arabinose[c] + NADPH[c] + 0.24741 prot_Q6C9X2[c] => L-arabinitol[c] + NADP(+)[c] 	YALI0D07634g	  0.00	1000.00	  0.00
2050	spermidine[c] + acetyl-CoA[c] + 0.78094 prot_standard[c] => H+_p+1[c] + coenzyme A[c] + N(1)-acetylspermidine[c] 		  0.00	1000.00	  0.00
2051	spermidine[e] <=>  		  0.00	  0.00	  0.00
2052	spermine[e] <=>  		  0.00	  0.00	  0.00
2053	squalene[c] => squalene[er] 		  0.00	1000.00	  0.00
2053_REV	squalene[er] => squalene[c] 		  0.00	1000.00	  0.00
2054	(S)-2,3-epoxysqualene[er] => (S)-2,3-epoxysqualene[c] 		  0.00	1000.00	  0.00
2054_REV	(S)-2,3-epoxysqualene[c] => (S)-2,3-epoxysqualene[er] 		  0.00	1000.00	  0.00
2055	stearate[e] <=>  		  0.00	1000.00	  0.00
2056	succinate[e] <=>  		  0.00	1000.00	  0.00
2057	succinate[e] => succinate[c] 		  0.00	1000.00	  0.00
2057_REV	succinate[c] => succinate[e] 		  0.00	1000.00	  0.00
2058	sucrose[e] <=>  		  0.00	  0.00	  0.00
206	L-arginine[c] + H2O[c] + 0.89545 prot_Q6C6P6[c] => urea[c] + ornithine[c] 	YALI0E07535g	  0.00	1000.00	  0.00
2060	sulphate[e] <=>  		-1000.00	1000.00	  0.00
2061	sulphite[e] <=>  		  0.00	  0.00	  0.00
2062	taurine[e] <=>  		  0.00	  0.00	  0.00
2063	tetracosanoyl-CoA[c] => tetracosanoyl-CoA[er] 		  0.00	1000.00	  0.00
2063_REV	tetracosanoyl-CoA[er] => tetracosanoyl-CoA[c] 		  0.00	1000.00	  0.00
2064	H2O[c] + TMP[c] + 0.78094 prot_standard[c] => phosphate[c] + thiamine[c] 		  0.00	1000.00	  0.00
2065	H2O[c] + thiamine[c] + 0.78094 prot_standard[c] => H+_p+1[c] + 5-(2-hydroxyethyl)-4-methylthiazole[c] + 4-amino-5-hydroxymethyl-2-methylpyrimidine[c] 		  0.00	1000.00	  0.00
2066	TDP[e] <=>  		  0.00	  0.00	  0.00
2067	thiamine[e] <=>  		  0.00	  0.00	  0.00
2068	TMP[e] <=>  		  0.00	  0.00	  0.00
2069	ATP[c] + TMP[c] + 0.78094 prot_standard[c] => ADP[c] + TDP[c] 		  0.00	1000.00	  0.00
207	(N(omega)-L-arginino)succinic acid[c] + 3.5128 prot_Q6C7P9[c] => fumarate[c] + L-arginine[c] 	YALI0D26367g	  0.00	1000.00	  0.00
2070	H+_p+1[c] + L-glycine[c] + L-cysteine[c] + O-acetyl-L-homoserine[c] + ribose-5-phosphate[c] + 0.78094 prot_standard[c] => pyruvate[c] + gamma-aminobutyrate[c] + acetate[c] + 3 H2O[c] + ammonium[c] + 4-methyl-5-(2-phosphonooxyethyl)thiazole[c] + carbon dioxide[c] 		  0.00	1000.00	  0.00
2071	H+_p+1[c] + L-glycine[c] + L-cysteine[c] + O-acetyl-L-homoserine[c] + D-xylulose 5-phosphate[c] + 0.78094 prot_standard[c] => pyruvate[c] + gamma-aminobutyrate[c] + acetate[c] + 3 H2O[c] + ammonium[c] + 4-methyl-5-(2-phosphonooxyethyl)thiazole[c] + carbon dioxide[c] 		  0.00	1000.00	  0.00
2072	L-threonine[c] => L-threonine[m] 		  0.00	1000.00	  0.00
2073	thymidine[e] <=>  		  0.00	  0.00	  0.00
2074	ATP[c] + thymidine[c] + 0.78094 prot_standard[c] => H+_p+1[c] + ADP[c] + dTMP[c] 		  0.00	1000.00	  0.00
2075	thymidine[e] => thymidine[c] 		  0.00	1000.00	  0.00
2079	H+_p+1[c] + trehalose[c] => trehalose[e] + H+_p+1[e] 		  0.00	1000.00	  0.00
2079_REV	trehalose[e] + H+_p+1[e] => H+_p+1[c] + trehalose[c] 		  0.00	1000.00	  0.00
207_REV	fumarate[c] + L-arginine[c] + 3.0701 prot_Q6C7P9[c] => (N(omega)-L-arginino)succinic acid[c] 	YALI0D26367g	  0.00	1000.00	  0.00
208	ATP[c] + L-aspartate[c] + L-citrulline[c] => H+_p+1[c] + diphosphate[c] + (N(omega)-L-arginino)succinic acid[c] + AMP[c] 	YALIUNK2	  0.00	1000.00	  0.00
2080	trehalose[c] => trehalose[va] 		  0.00	  0.00	  0.00
2082	L-tryptophan[c] => L-tryptophan[m] 		  0.00	1000.00	  0.00
2086	L-tyrosine[c] => L-tyrosine[m] 		  0.00	1000.00	  0.00
2087	L-tyrosine[c] => L-tyrosine[pe] 		  0.00	1000.00	  0.00
2087_REV	L-tyrosine[pe] => L-tyrosine[c] 		  0.00	1000.00	  0.00
2089	UMP[c] => UMP[nu] 		  0.00	1000.00	  0.00
2089_REV	UMP[nu] => UMP[c] 		  0.00	1000.00	  0.00
208_REV	H+_p+1[c] + diphosphate[c] + (N(omega)-L-arginino)succinic acid[c] + AMP[c] => ATP[c] + L-aspartate[c] + L-citrulline[c] 	YALIUNK2	  0.00	1000.00	  0.00
209	ATP[c] + L-arginine[c] + tRNA(Arg)_ActiveX VT_ERROR:[c] + 0.34731 prot_Q6C5H6[c] => diphosphate[c] + Arg-tRNA(Arg)_C21H33N9O11PR(C5H8O6PR)n[c] + AMP[c] 	YALI0E17985g	  0.00	1000.00	  0.00
2090	uracil[e] <=>  		  0.00	  0.00	  0.00
2091	urea[e] <=>  		  0.00	1000.00	  0.00
2092	uridine[e] <=>  		  0.00	  0.00	  0.00
2093	L-valine[c] => L-valine[m] 		  0.00	1000.00	  0.00
2093_REV	L-valine[m] => L-valine[c] 		  0.00	1000.00	  0.00
2094	H2O[c] => H2O[er] 		  0.00	1000.00	  0.00
2094_REV	H2O[er] => H2O[c] 		  0.00	1000.00	  0.00
2095	H2O[c] => H2O[go] 		  0.00	1000.00	  0.00
2095_REV	H2O[go] => H2O[c] 		  0.00	1000.00	  0.00
2096	H2O[c] => H2O[m] 		  0.00	1000.00	  0.00
2096_REV	H2O[m] => H2O[c] 		  0.00	1000.00	  0.00
2097	H2O[c] => H2O[nu] 		  0.00	1000.00	  0.00
2097_REV	H2O[nu] => H2O[c] 		  0.00	1000.00	  0.00
2098	H2O[c] => H2O[pe] 		  0.00	1000.00	  0.00
2098_REV	H2O[pe] => H2O[c] 		  0.00	1000.00	  0.00
2099	H2O[c] => H2O[va] 		  0.00	  0.00	  0.00
20_EXP_1	H2O[m] + D-erythrose 4-phosphate[m] + phosphoenolpyruvate[m] + 0.089857 prot_Q6CDZ3[c] => 7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid[m] + phosphate[m] 	YALI0B20020g	  0.00	  0.00	  0.00
20_EXP_2	H2O[m] + D-erythrose 4-phosphate[m] + phosphoenolpyruvate[m] + 0.087516 prot_Q6CCS4[c] => 7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid[m] + phosphate[m] 	YALI0C06952g	  0.00	  0.00	  0.00
21	2-hexaprenyl-6-methoxy-1,4-benzoquinone[m] + S-adenosyl-L-methionine[m] + 0.11002 prot_F2Z6J4[c] + 0.061893 prot_Q6C071[c] + 0.065303 prot_Q6C074[c] + 0.047464 prot_Q6C5T9[c] + 0.071435 prot_Q6CBJ6[c] + 0.090591 prot_Q6CEG2[c] + 0.14046 prot_Q6CEH1[c] => H+_p+1[m] + 2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone[m] + S-adenosyl-L-homocysteine[m] 	YALI0F27247g and YALI0B15664g and YALI0A09042g and YALI0F27313g and YALI0C18205g and YALI0B15884g and YALI0E15224g	  0.00	1000.00	  0.00
210	L-arginine[m] + tRNA(Arg), mitchondrial[m] + ATP[m] + 0.34731 prot_Q6C5H6[c] => diphosphate[m] + Arg-tRNA(Arg)_C21H33N9O11PR(C5H8O6PR)n[m] + AMP[m] 	YALI0E17985g	  0.00	1000.00	  0.00
2100	H2O[e] <=>  		-1000.00	1000.00	  0.00
2101	9H-xanthine[e] => 9H-xanthine[c] 		  0.00	1000.00	  0.00
2101_REV	9H-xanthine[c] => 9H-xanthine[e] 		  0.00	1000.00	  0.00
2102	xanthosine[e] <=>  		  0.00	  0.00	  0.00
2103	xanthosine[e] => xanthosine[c] 		  0.00	1000.00	  0.00
2104	xylitol[e] <=>  		  0.00	  0.00	  0.00
2105	xylitol[e] => xylitol[c] 		  0.00	1000.00	  0.00
2105_REV	xylitol[c] => xylitol[e] 		  0.00	1000.00	  0.00
2106	zymosterol[e] <=>  		  0.00	  0.00	  0.00
2107	zymosterol[en] => zymosterol[c] 		  0.00	1000.00	  0.00
2107_REV	zymosterol[c] => zymosterol[en] 		  0.00	1000.00	  0.00
211	L-glutamine[c] + ATP[c] + L-aspartate[c] + H2O[c] + 1.6304 prot_Q6CH25[c] => H+_p+1[c] + diphosphate[c] + L-asparagine[c] + L-glutamate[c] + AMP[c] 	YALI0A13387g	  0.00	1000.00	  0.00
2111	biomass[c] <=>  		  0.00	1000.00	  0.00
2112	pyruvate[c] + L-kynurenine[c] + 0.067707 prot_Q6C490[c] => L-alanine[c] + kynurenic acid[c] 	YALI0E28787g	  0.00	1000.00	  0.00
2112_REV	L-alanine[c] + kynurenic acid[c] + 0.0088371 prot_Q6C490[c] => pyruvate[c] + L-kynurenine[c] 	YALI0E28787g	  0.00	1000.00	  0.00
2113	kynurenic acid[c] => quinaldic acid[c] 		  0.00	1000.00	  0.00
2114	2-amino-3-carboxymuconate-6-semialdehyde[c] => H2O[c] + quinolinate[c] 		  0.00	1000.00	  0.00
2115	H+_p+1[c] + NADH[c] + acetaldehyde[c] + 0.0029409 prot_Q6CGT5[c] => NAD[c] + ethanol[c] 	YALI0A16379g	  0.00	1000.00	  0.00
2116_EXP_1	NAD[c] + acetaldehyde[c] + H2O[c] + 2.179 prot_Q6C9V7[c] => H+_p+1[c] + NADH[c] + acetate[c] 	YALI0D07942g	  0.00	  0.00	  0.00
2116_EXP_2	NAD[c] + acetaldehyde[c] + H2O[c] + 1.7098 prot_Q6C2W9[c] => H+_p+1[c] + NADH[c] + acetate[c] 	YALI0F04444g	  0.00	  0.00	  0.00
2117_EXP_1	pyruvate[c] + L-phenylalanine[c] + 0.011345 prot_Q6CCZ6[c] => L-alanine[c] + keto-phenylpyruvate[c] 	YALI0C05258g	  0.00	1000.00	  0.00
2117_EXP_2	pyruvate[c] + L-phenylalanine[c] + 0.012946 prot_Q6C551[c] => L-alanine[c] + keto-phenylpyruvate[c] 	YALI0E20977g	  0.00	1000.00	  0.00
2117_REV_EXP_1	L-alanine[c] + keto-phenylpyruvate[c] + 0.011345 prot_Q6CCZ6[c] => pyruvate[c] + L-phenylalanine[c] 	YALI0C05258g	  0.00	1000.00	  0.00
2117_REV_EXP_2	L-alanine[c] + keto-phenylpyruvate[c] + 0.66109 prot_Q6C551[c] => pyruvate[c] + L-phenylalanine[c] 	YALI0E20977g	  0.00	1000.00	  0.00
2118	L-tryptophan[c] + keto-phenylpyruvate[c] + 0.011345 prot_Q6CCZ6[c] => L-phenylalanine[c] + indole-3-pyruvate[c] 	YALI0C05258g	  0.00	1000.00	  0.00
2119_EXP_1	L-alanine[c] + 3-(4-hydroxyphenyl)pyruvate[c] + 0.011345 prot_Q6CCZ6[c] => pyruvate[c] + L-tyrosine[c] 	YALI0C05258g	  0.00	1000.00	  0.00
2119_EXP_2	L-alanine[c] + 3-(4-hydroxyphenyl)pyruvate[c] + 0.66109 prot_Q6C551[c] => pyruvate[c] + L-tyrosine[c] 	YALI0E20977g	  0.00	1000.00	  0.00
2119_REV_EXP_1	pyruvate[c] + L-tyrosine[c] + 0.011345 prot_Q6CCZ6[c] => L-alanine[c] + 3-(4-hydroxyphenyl)pyruvate[c] 	YALI0C05258g	  0.00	1000.00	  0.00
2119_REV_EXP_2	pyruvate[c] + L-tyrosine[c] + 0.026971 prot_Q6C551[c] => L-alanine[c] + 3-(4-hydroxyphenyl)pyruvate[c] 	YALI0E20977g	  0.00	1000.00	  0.00
212	ATP[c] + L-asparagine[c] + tRNA(Asn)_ActiveX VT_ERROR:[c] + 1.6044 prot_Q6C6Z7[c] => diphosphate[c] + Asn-tRNA(Asn)_C14H23N2O12PR2(C5H8O6PR)n[c] + AMP[c] 	YALI0E05005g	  0.00	1000.00	  0.00
2125	coenzyme A[c] => coenzyme A[lp] 		  0.00	1000.00	  0.00
2125_REV	coenzyme A[lp] => coenzyme A[c] 		  0.00	1000.00	  0.00
2126	sedoheptulose 1,7-bisphosphate[c] + 0.094705 prot_Q6C9Q2[c] => phosphate[c] + sedoheptulose 7-phosphate[c] 	YALI0D09229g	  0.00	1000.00	  0.00
2129	H+_p+1[c] => H+_p+1[m] 		  0.00	1000.00	  0.00
213	L-asparagine[m] + tRNA(Asn), mitchondrial[m] + ATP[m] + 1.4624 prot_Q6C700[c] => diphosphate[m] + Asn-tRNA(Asn)_C14H23N2O12PR2(C5H8O6PR)n[m] + AMP[m] 	YALI0E04939g	  0.00	1000.00	  0.00
2131	NADP(+)[m] + isocitrate[m] + 0.17888 prot_Q6C2Y4[c] => NADPH[m] + 2-oxoglutarate[m] + carbon dioxide[m] 	YALI0F04095g	  0.00	1000.00	  0.00
2131_REV	NADPH[m] + 2-oxoglutarate[m] + carbon dioxide[m] + 0.17888 prot_Q6C2Y4[c] => NADP(+)[m] + isocitrate[m] 	YALI0F04095g	  0.00	1000.00	  0.00
2132	2-oxoglutarate[m] + (S)-malate[c] => 2-oxoglutarate[c] + (S)-malate[m] 		  0.00	1000.00	  0.00
2134	14-demethyllanosterol[e] <=>  		  0.00	  0.00	  0.00
2136	14-demethyllanosterol[e] => 14-demethyllanosterol[c] 		  0.00	1000.00	  0.00
2136_REV	14-demethyllanosterol[c] => 14-demethyllanosterol[e] 		  0.00	1000.00	  0.00
2137	ergosta-5,7,22,24(28)-tetraen-3beta-ol[e] <=>  		  0.00	  0.00	  0.00
2139	ergosta-5,7,22,24(28)-tetraen-3beta-ol[e] => ergosta-5,7,22,24(28)-tetraen-3beta-ol[c] 		  0.00	1000.00	  0.00
2139_REV	ergosta-5,7,22,24(28)-tetraen-3beta-ol[c] => ergosta-5,7,22,24(28)-tetraen-3beta-ol[e] 		  0.00	1000.00	  0.00
2140	21 H+_p+1[c] + 7 malonyl-CoA[c] + 14 NADPH[c] + acetyl-CoA[c] + 6.4235 prot_P34229[c] + 5.5949 prot_Q6CE16[c] => palmitoyl-CoA[c] + 7 H2O[c] + 14 NADP(+)[c] + 7 coenzyme A[c] + 7 carbon dioxide[c] 	YALI0B15059g and YALI0B19382g	  0.00	1000.00	  0.00
2141	24 H+_p+1[c] + 8 malonyl-CoA[c] + 16 NADPH[c] + acetyl-CoA[c] + 6.4235 prot_P34229[c] + 5.5949 prot_Q6CE16[c] => stearoyl-CoA[c] + 8 H2O[c] + 16 NADP(+)[c] + 8 coenzyme A[c] + 8 carbon dioxide[c] 	YALI0B15059g and YALI0B19382g	  0.00	1000.00	  0.00
2142	acetyl-ACP[m] + H+_p+1[m] + carboxyacetyl-ACP[m] + 258.1856 prot_Q6BZV1[c] + 71.1643 prot_Q6C926[c] => acetoacetyl-ACP[m] + ACP1[m] + carbon dioxide[m] 	YALI0F30679g and YALI0D14850g	  0.00	1000.00	  0.00
2143	butanoyl-ACP[m] + H+_p+1[m] + carboxyacetyl-ACP[m] + 258.1856 prot_Q6BZV1[c] + 71.1643 prot_Q6C926[c] => 3-oxo-hexanoyl-ACP[m] + ACP1[m] + carbon dioxide[m] 	YALI0F30679g and YALI0D14850g	  0.00	1000.00	  0.00
2144	hexanoyl-ACP[m] + H+_p+1[m] + carboxyacetyl-ACP[m] + 258.1856 prot_Q6BZV1[c] + 71.1643 prot_Q6C926[c] => 3-oxo-octanoyl-ACP[m] + ACP1[m] + carbon dioxide[m] 	YALI0F30679g and YALI0D14850g	  0.00	1000.00	  0.00
2145	acetoacetyl-ACP[m] + NADPH[m] + H+_p+1[m] + 0.50384 prot_Q6BZY3[c] => 3-hydroxybutanoyl-ACP[m] + NADP(+)[m] 	YALI0F29975g	  0.00	1000.00	  0.00
2146	3-oxo-hexanoyl-ACP[m] + NADPH[m] + H+_p+1[m] + 0.50384 prot_Q6BZY3[c] => 3-hydroxyhexanoyl-ACP[m] + NADP(+)[m] 	YALI0F29975g	  0.00	1000.00	  0.00
2147	3-oxo-octanoyl-ACP[m] + NADPH[m] + H+_p+1[m] + 0.50384 prot_Q6BZY3[c] => 3-hydroxyoctanoyl-ACP[m] + NADP(+)[m] 	YALI0F29975g	  0.00	1000.00	  0.00
2148	3-hydroxybutanoyl-ACP[m] + 0.64957 prot_Q6CGI2[c] => trans-but-2-enoyl-ACP[m] + H2O[m] 	YALI0A19096g	  0.00	1000.00	  0.00
2148_REV	trans-but-2-enoyl-ACP[m] + H2O[m] + 0.64957 prot_Q6CGI2[c] => 3-hydroxybutanoyl-ACP[m] 	YALI0A19096g	  0.00	1000.00	  0.00
2149	3-hydroxyhexanoyl-ACP[m] + 0.64957 prot_Q6CGI2[c] => trans-hex-2-enoyl-ACP[m] + H2O[m] 	YALI0A19096g	  0.00	1000.00	  0.00
2149_REV	trans-hex-2-enoyl-ACP[m] + H2O[m] + 0.64957 prot_Q6CGI2[c] => 3-hydroxyhexanoyl-ACP[m] 	YALI0A19096g	  0.00	1000.00	  0.00
214_EXP_1	L-aspartate[c] + carbamoyl phosphate[c] + 7.2001 prot_Q6CAV8[c] => H+_p+1[c] + N-carbamoyl-L-aspartate[c] + phosphate[c] 	YALI0C23969g	  0.00	1000.00	  0.00
214_EXP_2	L-aspartate[c] + carbamoyl phosphate[c] + 0.50474 prot_Q6C9Y4[c] => H+_p+1[c] + N-carbamoyl-L-aspartate[c] + phosphate[c] 	YALI0D07370g	  0.00	1000.00	  0.00
214_EXP_3	L-aspartate[c] + carbamoyl phosphate[c] + 0.15982 prot_Q6C6H5[c] => H+_p+1[c] + N-carbamoyl-L-aspartate[c] + phosphate[c] 	YALI0E09493g	  0.00	1000.00	  0.00
215	ATP[c] + L-aspartate[c] + 0.067028 prot_Q6C9F1[c] => ADP[c] + 4-phospho-L-aspartate[c] 	YALI0D11704g	  0.00	1000.00	  0.00
2150	3-hydroxyoctanoyl-ACP[m] + 0.64957 prot_Q6CGI2[c] => trans-oct-2-enoyl-ACP[m] + H2O[m] 	YALI0A19096g	  0.00	1000.00	  0.00
2150_REV	trans-oct-2-enoyl-ACP[m] + H2O[m] + 0.64957 prot_Q6CGI2[c] => 3-hydroxyoctanoyl-ACP[m] 	YALI0A19096g	  0.00	1000.00	  0.00
2151	trans-but-2-enoyl-ACP[m] + NADPH[m] + H+_p+1[m] + 0.2973 prot_Q6CBE4[c] => butanoyl-ACP[m] + NADP(+)[m] 	YALI0C19624g	  0.00	1000.00	  0.00
2152	trans-hex-2-enoyl-ACP[m] + NADPH[m] + H+_p+1[m] + 0.2973 prot_Q6CBE4[c] => hexanoyl-ACP[m] + NADP(+)[m] 	YALI0C19624g	  0.00	1000.00	  0.00
2153	trans-oct-2-enoyl-ACP[m] + NADPH[m] + H+_p+1[m] + 0.2973 prot_Q6CBE4[c] => octanoyl-ACP[m] + NADP(+)[m] 	YALI0C19624g	  0.00	1000.00	  0.00
2154	lauroyl-CoA[em] + malonyl-CoA[em] + H+_p+1[em] + 27.9977 prot_Q6CDY7[c] => carbon dioxide[em] + 3-oxotetradecanoyl-CoA[em] + coenzyme A[em] 	YALI0B20196g	  0.00	1000.00	  0.00
2155	malonyl-CoA[em] + myristoyl-CoA[em] + H+_p+1[em] + 28.3258 prot_Q6CDY7[c] => carbon dioxide[em] + 3-oxopalmitoyl-CoA[em] + coenzyme A[em] 	YALI0B20196g	  0.00	1000.00	  0.00
2156	malonyl-CoA[em] + palmitoyl-CoA[em] + H+_p+1[em] + 28.6379 prot_Q6CDY7[c] => carbon dioxide[em] + 3-oxooctadecanoyl-CoA[em] + coenzyme A[em] 	YALI0B20196g	  0.00	1000.00	  0.00
2157	malonyl-CoA[em] + stearoyl-CoA[em] + H+_p+1[em] + 28.9812 prot_Q6CDY7[c] => carbon dioxide[em] + 3-oxoicosanoyl-CoA[em] + coenzyme A[em] 	YALI0B20196g	  0.00	1000.00	  0.00
2158	malonyl-CoA[em] + icosanoyl-CoA[em] + H+_p+1[em] + 29.3743 prot_Q6CDY7[c] => carbon dioxide[em] + 3-oxodocosanoyl-CoA[em] + coenzyme A[em] 	YALI0B20196g	  0.00	1000.00	  0.00
2159	malonyl-CoA[em] + docosanoyl-CoA[em] + H+_p+1[em] + 29.7356 prot_Q6CDY7[c] => carbon dioxide[em] + 3-oxotetracosanoyl-CoA[em] + coenzyme A[em] 	YALI0B20196g	  0.00	1000.00	  0.00
2160	malonyl-CoA[em] + tetracosanoyl-CoA[em] + H+_p+1[em] + 30.0797 prot_Q6CDY7[c] => carbon dioxide[em] + 3-oxohexacosanoyl-CoA[em] + coenzyme A[em] 	YALI0B20196g	  0.00	1000.00	  0.00
2161	3-oxotetradecanoyl-CoA[em] + NADPH[em] + H+_p+1[em] + 0.41789 prot_Q6CHP1[c] => NADP(+)[em] + (S)-3-hydroxytetradecanoyl-CoA[em] 	YALI0A06787g	  0.00	1000.00	  0.00
2162	3-oxopalmitoyl-CoA[em] + NADPH[em] + H+_p+1[em] + 0.43955 prot_Q6CHP1[c] => NADP(+)[em] + (S)-3-hydroxypalmitoyl-CoA[em] 	YALI0A06787g	  0.00	1000.00	  0.00
2163	3-oxooctadecanoyl-CoA[em] + NADPH[em] + H+_p+1[em] + 0.46027 prot_Q6CHP1[c] => NADP(+)[em] + 3-hydroxyoctadecanoyl-CoA[em] 	YALI0A06787g	  0.00	1000.00	  0.00
2164	3-oxoicosanoyl-CoA[em] + NADPH[em] + H+_p+1[em] + 0.4801 prot_Q6CHP1[c] => NADP(+)[em] + 3-hydroxyicosanoyl-CoA[em] 	YALI0A06787g	  0.00	1000.00	  0.00
2165	3-oxodocosanoyl-CoA[em] + NADPH[em] + H+_p+1[em] + 0.49908 prot_Q6CHP1[c] => NADP(+)[em] + 3-hydroxydocosanoyl-CoA[em] 	YALI0A06787g	  0.00	1000.00	  0.00
2166	3-oxotetracosanoyl-CoA[em] + NADPH[em] + H+_p+1[em] + 0.51724 prot_Q6CHP1[c] => NADP(+)[em] + 3-hydroxytetracosanoyl-CoA[em] 	YALI0A06787g	  0.00	1000.00	  0.00
2167	3-oxohexacosanoyl-CoA[em] + NADPH[em] + H+_p+1[em] + 0.53463 prot_Q6CHP1[c] => NADP(+)[em] + (S)-3-hydroxyhexacosanoyl-CoA[em] 	YALI0A06787g	  0.00	1000.00	  0.00
2168	(S)-3-hydroxytetradecanoyl-CoA[em] + 5.3228 prot_Q6C203[c] => H2O[em] + trans-tetradec-2-enoyl-CoA[em] 	YALI0F11935g	  0.00	1000.00	  0.00
2168_REV	H2O[em] + trans-tetradec-2-enoyl-CoA[em] + 6.0278 prot_Q6C203[c] => (S)-3-hydroxytetradecanoyl-CoA[em] 	YALI0F11935g	  0.00	1000.00	  0.00
2169	(S)-3-hydroxypalmitoyl-CoA[em] + 5.2468 prot_Q6C203[c] => H2O[em] + trans-hexadec-2-enoyl-CoA_ActiveX VT_ERROR:[em] 	YALI0F11935g	  0.00	1000.00	  0.00
2169_REV	H2O[em] + trans-hexadec-2-enoyl-CoA_ActiveX VT_ERROR:[em] + 0.058637 prot_Q6C203[c] => (S)-3-hydroxypalmitoyl-CoA[em] 	YALI0F11935g	  0.00	1000.00	  0.00
216_EXP_1	L-aspartate[c] + 2-oxoglutarate[c] + 0.024941 prot_Q6CFZ7[c] => oxaloacetate[c] + L-glutamate[c] 	YALI0B02178g	  0.00	1000.00	  0.00
216_EXP_2	L-aspartate[c] + 2-oxoglutarate[c] + 0.024747 prot_Q6BZZ9[c] => oxaloacetate[c] + L-glutamate[c] 	YALI0F29337g	  0.00	1000.00	  0.00
216_REV_EXP_1	oxaloacetate[c] + L-glutamate[c] + 0.01973 prot_Q6CFZ7[c] => L-aspartate[c] + 2-oxoglutarate[c] 	YALI0B02178g	  0.00	1000.00	  0.00
216_REV_EXP_2	oxaloacetate[c] + L-glutamate[c] + 0.019576 prot_Q6BZZ9[c] => L-aspartate[c] + 2-oxoglutarate[c] 	YALI0F29337g	  0.00	1000.00	  0.00
2170	3-hydroxyoctadecanoyl-CoA[em] + 5.1791 prot_Q6C203[c] => H2O[em] + trans-octadec-2-enoyl-CoA[em] 	YALI0F11935g	  0.00	1000.00	  0.00
2170_REV	H2O[em] + trans-octadec-2-enoyl-CoA[em] + 5.787 prot_Q6C203[c] => 3-hydroxyoctadecanoyl-CoA[em] 	YALI0F11935g	  0.00	1000.00	  0.00
2171	3-hydroxyicosanoyl-CoA[em] + 5.1283 prot_Q6C203[c] => H2O[em] + trans-icos-2-enoyl-CoA[em] 	YALI0F11935g	  0.00	1000.00	  0.00
2171_REV	H2O[em] + trans-icos-2-enoyl-CoA[em] + 0.058637 prot_Q6C203[c] => 3-hydroxyicosanoyl-CoA[em] 	YALI0F11935g	  0.00	1000.00	  0.00
2172	3-hydroxydocosanoyl-CoA[em] + 5.0839 prot_Q6C203[c] => H2O[em] + trans-docos-2-enoyl-CoA[em] 	YALI0F11935g	  0.00	1000.00	  0.00
2172_REV	H2O[em] + trans-docos-2-enoyl-CoA[em] + 6.4812 prot_Q6C203[c] => 3-hydroxydocosanoyl-CoA[em] 	YALI0F11935g	  0.00	1000.00	  0.00
2173	3-hydroxytetracosanoyl-CoA[em] + 5.0433 prot_Q6C203[c] => H2O[em] + trans-tetracos-2-enoyl-CoA[em] 	YALI0F11935g	  0.00	1000.00	  0.00
2173_REV	H2O[em] + trans-tetracos-2-enoyl-CoA[em] + 0.058637 prot_Q6C203[c] => 3-hydroxytetracosanoyl-CoA[em] 	YALI0F11935g	  0.00	1000.00	  0.00
2174	(S)-3-hydroxyhexacosanoyl-CoA[em] + 5.0093 prot_Q6C203[c] => H2O[em] + trans-hexacos-2-enoyl-CoA[em] 	YALI0F11935g	  0.00	1000.00	  0.00
2174_REV	H2O[em] + trans-hexacos-2-enoyl-CoA[em] + 5.5008 prot_Q6C203[c] => (S)-3-hydroxyhexacosanoyl-CoA[em] 	YALI0F11935g	  0.00	1000.00	  0.00
2175	NADPH[em] + trans-tetradec-2-enoyl-CoA[em] + H+_p+1[em] + 69.9179 prot_Q6CHU1[c] => myristoyl-CoA[em] + NADP(+)[em] 	YALI0A04983g	  0.00	1000.00	  0.00
2176	NADPH[em] + trans-hexadec-2-enoyl-CoA_ActiveX VT_ERROR:[em] + H+_p+1[em] + 0.27168 prot_Q6CHU1[c] => palmitoyl-CoA[em] + NADP(+)[em] 	YALI0A04983g	  0.00	1000.00	  0.00
